Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
05:05:49:14.479,61,0.0000000000,0.0000000000,0.0000000000,0.1332766116,0.1586371362,0.1685588658,0.1606071591,0.0000000000,0.0000000000,0.1673037857,0.0000000000,0.1575192213,0.1691923440,0.1596482843,0.0400230661,0.0000000000,0.0000000000,0.0757150203,0.0942890868,0.3049160242,0.1930082291,0.0000000000,0.0109377149,0.0095411697,0.0341770686,0.0000000000,0.0000000000,0.0205843411,0.0213371348,0.0436880440,0.0435847715,0.0091919936,0.0306382198,0.0195117947,0.0003387908,0.0442743935,0.0466963090,0.0808763281,0.0947671682,0.0092331022,0.0102744140,0.0401594006,0.0409862734,0.0221578237,0.0000000000,0.0000000000,0.0750900880,0.1474938840,0.1401005238,0.0432613865,0.0430191569,0.0000378084,0.0000000000,0.0000000000,0.0000000000,-0.0942579508,-0.1760520041,0.0147812041,-0.0973342508,-0.1760380864,0.0039190496
05:05:49:15.481,61,0.0000000000,0.0000000000,0.0000000000,0.1432568580,0.1654807180,0.1740137488,0.1659446210,0.0000000000,0.0000000000,0.1777300984,0.0000000000,0.1642626226,0.1747040302,0.1649866998,0.0394903757,0.0000000000,0.0000000000,0.0754059479,0.0940748230,0.3009509146,0.1851943135,0.0000000000,0.0096227666,0.0299216975,0.0535721444,0.0000000000,0.0000000000,0.0202563833,0.0209857300,0.0432305969,0.0427490138,0.0093378536,0.0307743885,0.0195224490,0.0002905240,0.0441978946,0.0467123091,0.0807215571,0.0943360850,0.0090555921,0.0099638691,0.0387462452,0.0395543873,0.0251297485,0.0000000000,0.0000000000,0.0748259351,0.1585159451,0.1522222012,0.0428512916,0.0423557162,0.0000201618,0.0000000000,0.0000000000,0.0000000000,-0.1000915766,-0.1790854037,0.0156287439,-0.1033976376,-0.1790712774,0.0046050376
05:05:49:16.482,61,0.0000000000,0.0000000000,0.0000000000,0.1423218846,0.1749557257,0.1787629724,0.1712834090,0.0000000000,0.0000000000,0.1763708591,0.0000000000,0.1736835092,0.1795177013,0.1703137308,0.0389511436,0.0000000000,0.0000000000,0.0750651434,0.0939128324,0.2995511591,0.1803408265,0.0000000000,0.0059285644,0.0423199348,0.0630244389,0.0000000000,0.0000000000,0.0198979452,0.0206039939,0.0429830812,0.0420332290,0.0092999022,0.0307740811,0.0193984676,0.0002311236,0.0438239872,0.0464471690,0.0808745548,0.0941541642,0.0090240249,0.0097685261,0.0336945318,0.0344463065,0.0282164402,0.0000000000,0.0000000000,0.0703352839,0.1651529223,0.1584702730,0.0425807349,0.0417315178,0.0000107453,0.0000000000,0.0000000000,0.0000000000,-0.0992826074,-0.1832318604,0.0161774866,-0.1028012410,-0.1832174063,0.0049228487
05:05:49:17.484,61,0.0000000000,0.0000000000,0.0000000000,0.1472683251,0.1754060090,0.1836529076,0.1746474802,0.0000000000,0.0000000000,0.1816574931,0.0000000000,0.1741001457,0.1844681650,0.1737039536,0.0383990146,0.0000000000,0.0000000000,0.0747537240,0.0938095748,0.3009832501,0.1781803966,0.0000000000,0.0032418862,0.0477830321,0.0675997734,0.0000000000,0.0000000000,0.0195201654,0.0202279110,0.0429379195,0.0415273868,0.0091515230,0.0306663215,0.0192493945,0.0002159123,0.0434186086,0.0461534113,0.0811613947,0.0940958112,0.0090964669,0.0096619250,0.0322238691,0.0329574235,0.0311310161,0.0000000000,0.0000000000,0.0657457784,0.1738188267,0.1661241800,0.0426446572,0.0413415059,0.0000190858,0.0000000000,0.0000000000,0.0000000000,-0.1022524089,-0.1834496111,0.0164354406,-0.1058126539,-0.1834351271,0.0051727635
05:05:49:18.485,61,0.0000000000,0.0000000000,0.0000000000,0.1596616805,0.1635764986,0.1866978556,0.1763334721,0.0000000000,0.0000000000,0.1951467246,0.0000000000,0.1622784734,0.1875482500,0.1754044890,0.0377746746,0.0000000000,0.0000000000,0.0742399395,0.0935256630,0.3015524745,0.1766970009,0.0000000000,0.0014732904,0.0522497557,0.0737635717,0.0000000000,0.0000000000,0.0191200227,0.0198438708,0.0428709537,0.0409255214,0.0088829380,0.0304276384,0.0192128550,0.0003480219,0.0430023000,0.0458887555,0.0815390497,0.0941098183,0.0093061402,0.0096927732,0.0323510021,0.0330598056,0.0323684141,0.0000000000,0.0000000000,0.0610404797,0.1803961247,0.1741515249,0.0430292301,0.0412500687,0.0000258378,0.0000000000,0.0000000000,0.0000000000,-0.1098952144,-0.1783177853,0.0162116438,-0.1133982614,-0.1783036590,0.0052530966
05:05:49:19.487,61,0.0000000000,0.0000000000,0.0000000000,0.1638306975,0.1618217528,0.1905991584,0.1769919395,0.0000000000,0.0000000000,0.1996130496,0.0000000000,0.1605128944,0.1914652139,0.1760740280,0.0372290425,0.0000000000,0.0000000000,0.0722446442,0.0928828493,0.3019959331,0.1564068794,0.0000000000,0.0000000000,0.0736666992,0.0888820663,0.0000000000,0.0000000000,0.0188131239,0.0195310991,0.0428038873,0.0401960947,0.0085446946,0.0302265659,0.0187321045,0.0003696469,0.0424167551,0.0454537123,0.0888010114,0.0969648287,0.0097872606,0.0099347960,0.0328455605,0.0335170180,0.0327949785,0.0000000000,0.0000000000,0.0557252243,0.1850479692,0.1786679924,0.0435368717,0.0411484353,0.0000285584,0.0000000000,0.0000000000,0.0000000000,-0.1124155819,-0.1775663346,0.0162706319,-0.1159438863,-0.1775522530,0.0053598015
05:05:49:20.488,61,0.0000000000,0.0000000000,0.0000000000,0.1771211177,0.1605913341,0.1977493763,0.1770073324,0.0000000000,0.0000000000,0.2137243152,0.0000000000,0.1592181623,0.1986826062,0.1760887951,0.0367849320,0.0000000000,0.0000000000,0.0693098456,0.0914884135,0.3143911362,0.1473497599,0.0000000000,0.0000000000,0.0829674602,0.0996756479,0.0000000000,0.0000000000,0.0185137298,0.0192259345,0.0427720137,0.0393992141,0.0082266554,0.0300191473,0.0183030311,0.0006189598,0.0418752134,0.0451055653,0.1021990776,0.1081681550,0.0125851240,0.0110808518,0.0363462828,0.0370561779,0.0329828858,0.0000000000,0.0000000000,0.0503371507,0.1991462409,0.1958084702,0.0459632315,0.0413910188,0.0000278682,0.0000000000,0.0000000000,0.0000000000,-0.1203582585,-0.1770863235,0.0167471804,-0.1240461841,-0.1770722717,0.0058806273
05:05:49:21.490,61,0.0000000000,0.0000000000,0.0000000000,0.2081453949,0.1252403706,0.2000065893,0.1782198250,0.0000000000,0.0000000000,0.2476977110,0.0000000000,0.1240055487,0.2009654790,0.1772835851,0.0364143997,0.0000000000,0.0000000000,0.0654966161,0.0886635035,0.3242987096,0.1438120008,0.0000000000,0.0000000000,0.0869117677,0.1037073061,0.0000000000,0.0000000000,0.0181939229,0.0189028401,0.0427293852,0.0375087708,0.0076832571,0.0296312869,0.0181556251,0.0010895231,0.0413205214,0.0448178053,0.1072148159,0.1118024811,0.0157648064,0.0125977211,0.0400219522,0.0407444350,0.0329054557,0.0000000000,0.0000000000,0.0479572676,0.2036193907,0.2010250539,0.0484748483,0.0417725295,0.0000201999,0.0000000000,0.0000000000,0.0000000000,-0.1396442801,-0.1616935283,0.0152226975,-0.1430735588,-0.1616805494,0.0052580996
05:05:49:22.492,61,0.0000000000,0.0000000000,0.0000000000,0.2242008448,0.1042948812,0.2009607852,0.1794795841,0.0000000000,0.0000000000,0.2653387785,0.0000000000,0.1031895727,0.2019355446,0.1785300076,0.0359248035,0.0000000000,0.0000000000,0.0629996508,0.0867500305,0.3541084528,0.1423565596,0.0019316631,0.0000000000,0.0878327712,0.1026246473,0.0000000000,0.0000000000,0.0178822670,0.0185980070,0.0427322425,0.0358978882,0.0070879408,0.0292133112,0.0183484033,0.0021954053,0.0407020934,0.0444650352,0.1116202474,0.1146905795,0.0202996451,0.0150700836,0.0417344160,0.0424545594,0.0329532474,0.0000000000,0.0000000000,0.0460913293,0.2057161480,0.2032735199,0.0497609936,0.0419249088,0.0000144811,0.0000000000,0.0000000000,0.0000000000,-0.1496650130,-0.1525394022,0.0139736384,-0.1529294252,-0.1525270641,0.0045453031
05:05:49:23.493,61,0.0000000000,0.0000000000,0.0000000000,0.2320469469,0.1019945890,0.2015983760,0.1808017492,0.0000000000,0.0000000000,0.2736915052,0.0000000000,0.1008841246,0.2025978267,0.1798140258,0.0353291072,0.0000000000,0.0000000000,0.0596209578,0.0835959539,0.3853346705,0.1416616738,0.0067057130,0.0000000000,0.0845414847,0.0972994491,0.0000000000,0.0000000000,0.0175593682,0.0182829108,0.0428117886,0.0347157791,0.0064608380,0.0287431572,0.0193144437,0.0059527913,0.0401663929,0.0442154482,0.1162112802,0.1179380268,0.0260922182,0.0190348197,0.0444601029,0.0451731347,0.0326832719,0.0000000000,0.0000000000,0.0448131636,0.2062906325,0.2034961730,0.0506718159,0.0419427641,0.0000119525,0.0000000000,0.0000000000,0.0000000000,-0.1543784738,-0.1515563726,0.0139890816,-0.1577237099,-0.1515440941,0.0046245372
05:05:49:24.495,61,0.0000000000,0.0000000000,0.0000000000,0.2374784350,0.1067954749,0.2022158355,0.1871473640,0.0000000000,0.0000000000,0.2795259655,0.0000000000,0.1056152284,0.2032423317,0.1858998686,0.0346887708,0.0017262237,0.0000000000,0.0549783930,0.0784462467,0.3959396482,0.1412049085,0.0091172364,0.0000000000,0.0818596482,0.0954735056,0.0000000000,0.0000000000,0.0172362514,0.0179674998,0.0428288989,0.0333700031,0.0058106873,0.0282433480,0.0217492413,0.0101290541,0.0397925004,0.0441765152,0.1193428785,0.1204175279,0.0295684244,0.0220566988,0.0474528298,0.0482213572,0.0318614803,0.0000000000,0.0000000000,0.0441661961,0.1989240795,0.1970852166,0.0510957390,0.0417731255,0.0000122736,0.0000000000,0.0000000000,0.0000000000,-0.1576453894,-0.1536948979,0.0145679619,-0.1610243320,-0.1536825299,0.0050809220
05:05:49:25.496,61,0.0000000000,0.0000000000,0.0000000000,0.2325375229,0.1189238280,0.2034936398,0.2036171556,0.0000000000,0.0000000000,0.2741962671,0.0000000000,0.1176392734,0.2046545148,0.2018538415,0.0343670696,0.0057475693,0.0000000000,0.0513938703,0.0739832371,0.3936982751,0.1375505626,0.0129711367,0.0000000000,0.0807794183,0.0945556313,0.0000000000,0.0000000000,0.0170035958,0.0177407619,0.0440233164,0.0327304192,0.0052060140,0.0277002007,0.0227415785,0.0119220866,0.0393037088,0.0440978631,0.1232503057,0.1219709665,0.0314218365,0.0236020796,0.0488249362,0.0496146306,0.0315347463,0.0000000000,0.0000000000,0.0438836738,0.1937534511,0.1934399307,0.0509728752,0.0412568450,0.0000124471,0.0000000000,0.0000000000,0.0000000000,-0.1545915306,-0.1590202749,0.0154948309,-0.1579722017,-0.1590075940,0.0056932620
05:05:49:26.498,61,0.0000000000,0.0000000000,0.0000000000,0.2278351337,0.1282934397,0.2076519430,0.2132666856,0.0000000000,0.0000000000,0.2691728771,0.0000000000,0.1269347817,0.2091317028,0.2112529725,0.0341956355,0.0076725706,0.0000000000,0.0488582887,0.0706656948,0.4051030278,0.1358149052,0.0151369069,0.0000000000,0.0724158511,0.0875056237,0.0000000000,0.0000000000,0.0167296790,0.0174785256,0.0451037139,0.0323568396,0.0046743499,0.0271704476,0.0249601211,0.0158535633,0.0389008038,0.0440944135,0.1294108927,0.1264504939,0.0351614803,0.0266416650,0.0501586869,0.0510027707,0.0311601274,0.0000000000,0.0000000000,0.0438003764,0.1909343451,0.1915416867,0.0507394485,0.0406785421,0.0000166040,0.0000000000,0.0000000000,0.0000000000,-0.1517196596,-0.1631271839,0.0161594860,-0.1550727636,-0.1631142795,0.0061131222
05:05:49:27.499,61,0.0000000000,0.0000000000,0.0000000000,0.2277375609,0.1238578707,0.2102923393,0.2173810750,0.0000000000,0.0000000000,0.2692128718,0.0000000000,0.1225419715,0.2119717151,0.2152633816,0.0345702395,0.0092678955,0.0000000000,0.0474005491,0.0680648908,0.3935862184,0.1246975064,0.0166814271,0.0000000000,0.0701579303,0.0859125406,0.0000000000,0.0000000000,0.0166122764,0.0173957329,0.0481046401,0.0323045328,0.0042181667,0.0266626254,0.0257382300,0.0174978953,0.0383983813,0.0439685471,0.1404455304,0.1366093755,0.0383399762,0.0296118893,0.0520428494,0.0529531129,0.0305470992,0.0000000000,0.0000000000,0.0437285900,0.1892817318,0.1905786395,0.0505502224,0.0402008146,0.0000287663,0.0000000000,0.0000000000,0.0000000000,-0.1517631859,-0.1611724347,0.0157751739,-0.1550281346,-0.1611596644,0.0058391537
05:05:49:28.501,61,0.0000000000,0.0000000000,0.0000000000,0.2356962413,0.1163441911,0.2131308019,0.2194453031,0.0000000000,0.0000000000,0.2780517936,0.0000000000,0.1150662228,0.2149284482,0.2172773033,0.0350835472,0.0105479788,0.0000000000,0.0466228053,0.0668366849,0.3604408205,0.1207284853,0.0178271290,0.0000000000,0.0689112470,0.0852717832,0.0000000000,0.0000000000,0.0165381413,0.0173553359,0.0499918610,0.0323264226,0.0040469142,0.0262638442,0.0261472128,0.0184730887,0.0377485678,0.0436630286,0.1439502835,0.1397951245,0.0397126041,0.0309259109,0.0533168688,0.0542603955,0.0301628616,0.0000000000,0.0000000000,0.0437451601,0.1884905845,0.1903584898,0.0502418913,0.0396543369,0.0000493837,0.0000000000,0.0000000000,0.0000000000,-0.1567741334,-0.1578973383,0.0153793292,-0.1599074751,-0.1578848511,0.0056324457
05:05:49:29.502,61,0.0000000000,0.0000000000,0.0000000000,0.2432807833,0.1104588956,0.2138530910,0.2200752348,0.0000000000,0.0000000000,0.2863499224,0.0000000000,0.1092095152,0.2156910449,0.2178978026,0.0352234282,0.0121113211,0.0000000000,0.0464779362,0.0664672852,0.3504429460,0.1188929304,0.0189004317,0.0000000000,0.0271135718,0.0366524681,0.0000000000,0.0000000000,0.0164637659,0.0173131414,0.0511476360,0.0323718525,0.0041438029,0.0259986687,0.0263244193,0.0189318191,0.0366268866,0.0430720113,0.1399302185,0.1366431117,0.0400709808,0.0312981047,0.0541156046,0.0550585352,0.0296377447,0.0000000000,0.0000000000,0.0440843590,0.1569497585,0.1545755267,0.0455563404,0.0337909721,0.0000655674,0.0000000000,0.0000000000,0.0000000000,-0.1614729911,-0.1553356797,0.0150843915,-0.1645535231,-0.1553234011,0.0054886681
05:05:49:30.504,61,0.0000000000,0.0000000000,0.0000000000,0.2507562637,0.1087119058,0.2075947821,0.2201508433,0.0000000000,0.0000000000,0.2943505943,0.0000000000,0.1074520871,0.2094610482,0.2179820091,0.0350415483,0.0137186693,0.0000000000,0.0475305691,0.0667796284,0.3443870544,0.1180935726,0.0203697402,0.0000000000,0.0156317372,0.0219528675,0.0000000000,0.0000000000,0.0165270288,0.0174400397,0.0521605760,0.0327382125,0.0041139019,0.0258053262,0.0259863827,0.0189645942,0.0327228755,0.0388384387,0.1371053457,0.1342838258,0.0399237722,0.0311711971,0.0539026819,0.0547471531,0.0293530095,0.0000000000,0.0000000000,0.0441093147,0.1233017147,0.1172172725,0.0263628494,0.0176801011,0.0000852213,0.0000000000,0.0000000000,0.0000000000,-0.1659862697,-0.1545981467,0.0151434112,-0.1691202372,-0.1545859277,0.0055962042
05:05:49:31.505,61,0.0000000000,0.0000000000,0.0000000000,0.2496852279,0.1129617468,0.2040437758,0.2183146775,0.0000000000,0.0000000000,0.2931076586,0.0000000000,0.1116612256,0.2060817033,0.2162832320,0.0345552899,0.0162795894,0.0000000000,0.0480010174,0.0669896677,0.3412110507,0.1173667684,0.0214706417,0.0000000000,0.0100605413,0.0152355460,0.0000000000,0.0000000000,0.0165971778,0.0175928790,0.0538036786,0.0332736410,0.0039091590,0.0254336689,0.0256989244,0.0190322306,0.0297997054,0.0359151363,0.1345424056,0.1317513436,0.0397133604,0.0310002696,0.0552108437,0.0559323877,0.0239308998,0.0000000000,0.0000000000,0.0436698124,0.1120373458,0.1050365865,0.0209686998,0.0129084308,0.0000845650,0.0000000000,0.0000000000,0.0000000000,-0.1652674526,-0.1564694792,0.0155044459,-0.1684529483,-0.1564571261,0.0058491426
05:05:49:32.507,61,0.0000000000,0.0000000000,0.0000000000,0.2456765920,0.1146443337,0.1981935799,0.2153687030,0.0000000000,0.0000000000,0.2889116406,0.0000000000,0.1133406162,0.2004774213,0.2134928852,0.0331984833,0.0187499467,0.0000000000,0.0481264926,0.0671649575,0.3409089148,0.1173928976,0.0230654124,0.0000000000,0.0074112383,0.0119871804,0.0000000000,0.0000000000,0.0166897550,0.0177502688,0.0559939966,0.0339128524,0.0036171619,0.0249938518,0.0257668626,0.0190901291,0.0284909196,0.0346420929,0.1304491162,0.1268583238,0.0391912051,0.0305378493,0.0619210154,0.0624881834,0.0135740396,0.0000000000,0.0000000000,0.0435123742,0.1048092023,0.0982303023,0.0182304196,0.0104470961,0.0000813667,0.0000000000,0.0000000000,0.0000000000,-0.1628969163,-0.1571933925,0.0155398874,-0.1660017818,-0.1571810246,0.0058365720
05:05:49:33.509,61,0.0000000000,0.0000000000,0.0000000000,0.2285981923,0.1359134763,0.1949554682,0.2129058689,0.0000000000,0.0000000000,0.2705881000,0.0000000000,0.1344653815,0.1973240823,0.2111148238,0.0316889361,0.0198794082,0.0000000000,0.0495179445,0.0698220804,0.3203961253,0.1289302111,0.0238362569,0.0000000000,0.0056056064,0.0097824829,0.0000000000,0.0000000000,0.0166771356,0.0177597012,0.0568237528,0.0343322828,0.0035015673,0.0246989615,0.0255003031,0.0186969880,0.0274217669,0.0335394703,0.1107454970,0.1106675118,0.0334707834,0.0268991571,0.0640045851,0.0645244196,0.0098607196,0.0000000000,0.0000000000,0.0433696471,0.1000164896,0.0929131880,0.0164811537,0.0088722575,0.0000854418,0.0000000000,0.0000000000,0.0000000000,-0.1524783969,-0.1664882302,0.0168690458,-0.1555112153,-0.1664752960,0.0066062426
05:05:49:34.511,61,0.0000000000,0.0000000000,0.0000000000,0.2178764790,0.1553854942,0.1917211115,0.2088816315,0.0000000000,0.0000000000,0.2589726448,0.0000000000,0.1538029611,0.1941688210,0.2072391212,0.0272908453,0.0203515235,0.0000000000,0.0525008813,0.0735293999,0.3147655129,0.1353834271,0.0242209584,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0165506750,0.0175948851,0.0572041385,0.0346654914,0.0031858648,0.0243026130,0.0250494387,0.0181938428,0.0228824075,0.0274147559,0.0981615037,0.0990806520,0.0302652381,0.0247735661,0.0654825345,0.0659845471,0.0070124073,0.0000000000,0.0000000000,0.0403601341,0.0899972022,0.0825615600,0.0145825697,0.0075285519,0.0000857587,0.0000000000,0.0000000000,0.0000000000,-0.1458375603,-0.1750065386,0.0181159601,-0.1489011943,-0.1749930829,0.0073459148
05:05:49:35.512,61,0.0000000000,0.0000000000,0.0000000000,0.2184199691,0.1626765877,0.1899279505,0.2080484182,0.0000000000,0.0000000000,0.2595030665,0.0000000000,0.1610213071,0.1924174577,0.2064455003,0.0255641919,0.0202256478,0.0000000000,0.0556336753,0.0774689317,0.3124337196,0.1377231032,0.0241680965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0164437108,0.0174106173,0.0579005890,0.0364675038,0.0028741513,0.0238392688,0.0243623983,0.0176200178,0.0190472994,0.0229650121,0.0931854993,0.0946889892,0.0285451766,0.0235309657,0.0680144280,0.0686505139,0.0053610001,0.0000000000,0.0000000000,0.0371255428,0.0864552930,0.0790037885,0.0133942263,0.0065784152,0.0001665288,0.0000000000,0.0000000000,0.0000000000,-0.1460935920,-0.1782193780,0.0187519491,-0.1492027938,-0.1782057136,0.0077947518
05:05:49:36.513,61,0.0000000000,0.0000000000,0.0000000000,0.2049371004,0.1954445988,0.1937685758,0.2108360976,0.0000000000,0.0000000000,0.2446727157,0.0000000000,0.1935749799,0.1963154227,0.2092805058,0.0245305784,0.0194558948,0.0000000000,0.0621750094,0.0830783918,0.3105975091,0.1383420229,0.0228754040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0162672866,0.0171450637,0.0601097532,0.0430344827,0.0028236350,0.0233820751,0.0236216709,0.0170194171,0.0162955802,0.0196670759,0.0901953205,0.0920934603,0.0268407911,0.0224755611,0.0712004527,0.0719186738,0.0046386747,0.0000000000,0.0000000000,0.0346162468,0.0854951590,0.0784077942,0.0127210990,0.0060337391,0.0003102861,0.0000000000,0.0000000000,0.0000000000,-0.1375481039,-0.1925530285,0.0207932871,-0.1408472359,-0.1925384551,0.0089944508
05:05:49:37.516,61,0.0000000000,0.0000000000,0.0000000000,0.1884663403,0.2059409171,0.1998878866,0.2137240022,0.0000000000,0.0000000000,0.2269533575,0.0000000000,0.2040980607,0.2023585588,0.2122781277,0.0240739193,0.0175669491,0.0000000000,0.0722897500,0.0908675492,0.3026476502,0.1264998019,0.0213114899,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0161666442,0.0169208106,0.0662682652,0.0519550703,0.0027886359,0.0229559038,0.0194836780,0.0158784632,0.0119827902,0.0145917488,0.0888697132,0.0910506696,0.0256918594,0.0216138251,0.0727175549,0.0734670386,0.0042935940,0.0000000000,0.0000000000,0.0277826823,0.0915754735,0.0870509222,0.0121192168,0.0055014710,0.0003707166,0.0000000000,0.0000000000,0.0000000000,-0.1275242269,-0.1970594227,0.0207314212,-0.1307766140,-0.1970445216,0.0086525837
05:05:49:38.517,61,0.0000000000,0.0000000000,0.0000000000,0.1580118388,0.2039819211,0.2042520493,0.2144320160,0.0000000000,0.0000000000,0.1944186240,0.0000000000,0.2023758292,0.2064788193,0.2130546272,0.0238784980,0.0118834581,0.0000000000,0.0773887411,0.0939719602,0.2987571359,0.1088454351,0.0189578533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0161285736,0.0167260971,0.0689226910,0.0566609241,0.0024677755,0.0225335192,0.0105656115,0.0138701135,0.0059263934,0.0071733315,0.0912261605,0.0952246413,0.0249803327,0.0210838020,0.0737044960,0.0744591504,0.0040541417,0.0000000000,0.0000000000,0.0187783316,0.0997290984,0.0952592120,0.0109882038,0.0045156148,0.0003709058,0.0000000000,0.0000000000,0.0000000000,-0.1092661321,-0.1960230619,0.0189364217,-0.1122562885,-0.1960082054,0.0068819765
05:05:49:39.518,61,0.0000000000,0.0000000000,0.0000000000,0.1353118420,0.1955425143,0.2055628300,0.2143915594,0.0000000000,0.0000000000,0.1700970381,0.0000000000,0.1941585541,0.2076831609,0.2130744755,0.0242037587,0.0072857901,0.0000000000,0.0835341513,0.0997326151,0.3003346026,0.1034767702,0.0159029085,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0161706172,0.0166084412,0.0717913732,0.0612724870,0.0021199416,0.0223008022,0.0040366971,0.0106593873,0.0030186018,0.0037302992,0.0970542878,0.1037778556,0.0243266076,0.0205976572,0.0702722594,0.0709446743,0.0042039738,0.0000000000,0.0000000000,0.0144267371,0.1025619134,0.0982177034,0.0084630623,0.0027993273,0.0003061735,0.0000000000,0.0000000000,0.0000000000,-0.0956526697,-0.1922173500,0.0171856768,-0.0984715447,-0.1922026873,0.0053356383
05:05:49:40.521,61,0.0000000000,0.0000000000,0.0000000000,0.1275508255,0.1953924894,0.2064190060,0.2143610567,0.0000000000,0.0000000000,0.1615311205,0.0000000000,0.1940679401,0.2084601372,0.2130922824,0.0245900005,0.0013524404,0.0000000000,0.0862801149,0.1021953151,0.3217043281,0.1010332182,0.0118924119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0161614399,0.0164344702,0.0732253268,0.0634673983,0.0015764923,0.0220220573,0.0011912329,0.0093006277,0.0008925787,0.0012687006,0.1032757983,0.1127522513,0.0239731278,0.0204378422,0.0662864223,0.0669922754,0.0042602499,0.0000000000,0.0000000000,0.0110797863,0.1043255404,0.1001538411,0.0063338326,0.0017231223,0.0001870717,0.0000000000,0.0000000000,0.0000000000,-0.0908412486,-0.1921192557,0.0167634226,-0.0937483981,-0.1921045482,0.0049239350
05:05:49:41.522,61,0.0000000000,0.0000000000,0.0000000000,0.1135895476,0.2164121419,0.2143817097,0.2146307230,0.0000000000,0.0000000000,0.1458054632,0.0000000000,0.2150748372,0.2159929276,0.2134049237,0.0251107607,0.0000000000,0.0000000000,0.0878617913,0.1032860428,0.3268911541,0.0993341878,0.0091199270,0.0000000000,0.0000000000,0.0004584529,0.0000000000,0.0000000000,0.0161175188,0.0162415542,0.0741156042,0.0648973808,0.0010059270,0.0216774531,0.0000000000,0.0086321011,0.0000000000,0.0000000000,0.1081017479,0.1192854121,0.0239060521,0.0206068233,0.0645626932,0.0652725771,0.0042170342,0.0000000000,0.0000000000,0.0087578380,0.1091816127,0.1074540913,0.0050012553,0.0008802596,0.0001182782,0.0000000000,0.0000000000,0.0000000000,-0.0819011629,-0.2012597322,0.0171866417,-0.0851938948,-0.2012442946,0.0048286039
05:05:49:42.523,61,0.0000000000,0.0000000000,0.0000000000,0.1099561825,0.2273344398,0.2324610800,0.2163180858,0.0000000000,0.0000000000,0.1418194771,0.0000000000,0.2259649485,0.2337380499,0.2152720094,0.0280274339,0.0000000000,0.0000000000,0.0907213241,0.1033693478,0.3287077248,0.0882183686,0.0075420463,0.0000000000,0.0000000000,0.0170907564,0.0000000000,0.0000000000,0.0161783788,0.0161589794,0.0777779818,0.0692581534,0.0003552099,0.0212831516,0.0000000000,0.0082305623,0.0000000000,0.0000000000,0.1381158531,0.1484447569,0.0243079849,0.0214823969,0.0634582117,0.0641581193,0.0041532191,0.0000000000,0.0000000000,0.0048996937,0.1159608439,0.1165089607,0.0034193306,0.0000050328,0.0001017841,0.0000000000,0.0000000000,0.0000000000,-0.0796055794,-0.2060220838,0.0175764989,-0.0829533264,-0.2060063481,0.0049374374
05:05:49:43.524,61,0.0000000000,0.0000000000,0.0000000000,0.0981043577,0.2474537343,0.2538824677,0.2255920321,0.0000000000,0.0000000000,0.1286096275,0.0000000000,0.2460839301,0.2550727427,0.2248083651,0.0341115966,0.0000000000,0.0000000000,0.0928653479,0.0904070288,0.3271113038,0.0618756525,0.0065360703,0.0000000000,0.0231474340,0.0420526974,0.0000000000,0.0000000000,0.0162996612,0.0161209218,0.0830560401,0.0738730058,0.0000000000,0.0207034126,0.0000000000,0.0081375530,0.0000000000,0.0000000000,0.1661520004,0.1753263474,0.0290226862,0.0272216797,0.0627814904,0.0634708852,0.0038201362,0.0000000000,0.0000000000,0.0000000000,0.1196150184,0.1223434806,0.0013088861,0.0000000000,0.0000767259,0.0000000000,0.0000000000,0.0000000000,-0.0720860735,-0.2147713155,0.0178811345,-0.0756947398,-0.2147550136,0.0047414713
