Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
06:50:21:40.176,61,0.1833352149,0.2862860262,0.0000000000,0.0450319089,0.0000000000,0.0000000000,0.0000000000,0.1840858459,0.2844775617,0.0628923252,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0857904628,0.0275833569,0.0000000000,0.0560522228,0.0104260184,0.0405896790,0.0000000000,0.0337278061,0.0000000000,0.5213614702,0.5233425498,0.0000000000,0.0000000000,0.0538713299,0.0713452175,0.0743443668,0.0775478557,0.0000000000,0.0056555052,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6170914173,0.5608785748,0.2851168513,0.2476961464,0.0879419744,0.0880344436,0.0278176516,0.0000000000,0.0000000000,0.0000000000,0.2030861676,0.2385054678,0.1905249655,0.1510543525,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0306002572,0.2707568109,-0.0324240699,-0.0251013860,0.2707691193,-0.0142383911
06:50:21:41.178,61,0.1719233841,0.2801049650,0.0000000000,0.0279363748,0.0000000000,0.0000000000,0.0000000000,0.1723105162,0.2785209417,0.0439386480,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0804384723,0.0279527660,0.0000000000,0.0420996100,0.0081802476,0.0367425457,0.0000000000,0.0334908105,0.0000000000,0.5268152356,0.5299851894,0.0000000000,0.0000000000,0.0520805642,0.0685245693,0.0668573007,0.0660007298,0.0000000000,0.0048415875,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6198957562,0.5636014342,0.2917164266,0.2538584471,0.0959226862,0.0958838761,0.0214236546,0.0000000000,0.0000000000,0.0000000000,0.1986072510,0.2380417138,0.1906638891,0.1524777412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0211370364,0.2668800652,-0.0302824359,-0.0154595375,0.2668921351,-0.0123291872
06:50:21:42.179,61,0.1662146449,0.2782353461,0.0000000000,0.0362835117,0.0000000000,0.0000000000,0.0000000000,0.1667302549,0.2765719593,0.0532270782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0735185966,0.0279788468,0.0000000000,0.0334436670,0.0064163161,0.0315998644,0.0000000000,0.0330655910,0.0000000000,0.5367063880,0.5365192294,0.0000000000,0.0000000000,0.0482085347,0.0633604899,0.0469026454,0.0509114377,0.0000000000,0.0040482553,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6226551533,0.5672783256,0.2948126793,0.2572100461,0.1077132970,0.1081110090,0.0097771734,0.0000000000,0.0000000000,0.0000000000,0.1949480176,0.2374870181,0.1908428967,0.1538300067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0258407220,0.2657802999,-0.0309488438,-0.0201980621,0.2657923400,-0.0130843259
06:50:21:43.181,61,0.1623733342,0.2778747678,0.0000000000,0.0559996217,0.0000000000,0.0000000000,0.0000000000,0.1629175693,0.2760004699,0.0751950592,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0698517561,0.0279303640,0.0000000000,0.0284053925,0.0038839451,0.0267017465,0.0000000000,0.0325689912,0.0000000000,0.5777276158,0.5696259141,0.0000000000,0.0000000000,0.0455098227,0.0607966669,0.0394139513,0.0453240760,0.0000000000,0.0030295129,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6357998848,0.5798324347,0.2979566753,0.2658395767,0.1145856306,0.1150033325,0.0053624702,0.0000000000,0.0000000000,0.0000000000,0.1938396245,0.2383910716,0.1948127151,0.1643390357,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0369148031,0.2656782568,-0.0328216776,-0.0313690826,0.2656902671,-0.0149936602
06:50:21:44.183,61,0.1591116637,0.2782241106,0.0000000000,0.0625593513,0.0000000000,0.0000000000,0.0000000000,0.1597593129,0.2762764096,0.0825073048,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0661584660,0.0279131848,0.0000000000,0.0240061618,0.0026109156,0.0233494397,0.0000000000,0.0319495238,0.0000000000,0.5896575451,0.5823127627,0.0000000000,0.0000000000,0.0440493077,0.0593163222,0.0352714099,0.0419288762,0.0000000000,0.0022614917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6393580437,0.5832233429,0.3018639684,0.2727963030,0.1220494956,0.1224048287,0.0028354996,0.0000000000,0.0000000000,0.0000000000,0.1972576827,0.2468067110,0.2564308643,0.2222336531,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0405942872,0.2659364045,-0.0334846750,-0.0350824073,0.2659484148,-0.0156488270
06:50:21:45.185,61,0.1561214626,0.2789727449,0.0000000000,0.0551576056,0.0000000000,0.0000000000,0.0000000000,0.1569215059,0.2770996094,0.0742800310,0.0000000000,0.0000000000,0.0045245173,0.0000000000,0.0617252067,0.0277774259,0.0000000000,0.0211800896,0.0019312284,0.0217992384,0.0000000000,0.0314773321,0.0000000000,0.5908685923,0.5859503150,0.0000000000,0.0000000000,0.0429473855,0.0579933077,0.0325203650,0.0377230830,0.0000000000,0.0016320490,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6072580814,0.5466489792,0.3034054041,0.2753207684,0.1256929338,0.1260443926,0.0007003967,0.0000000000,0.0000000000,0.0000000000,0.2013805509,0.2495700270,0.2729682624,0.2378327399,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0364382342,0.2663449049,-0.0328333974,-0.0308843702,0.2663568854,-0.0149564072
06:50:21:46.186,61,0.1547144502,0.2821712494,0.0000000000,0.0533308163,0.0000000000,0.0028936318,0.0000000000,0.1555548459,0.2802956998,0.0722780973,0.0000000000,0.0000000000,0.0079100598,0.0000000000,0.0588327684,0.0276720710,0.0000000000,0.0193188805,0.0013988020,0.0208888408,0.0000000000,0.0311673116,0.0000000000,0.5887369514,0.5819821954,0.0000000000,0.0000000000,0.0419791117,0.0565918274,0.0307922624,0.0357016996,0.0000000000,0.0010265231,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5995103121,0.5377190709,0.3131577969,0.2797251642,0.1278257817,0.1281628460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2031235993,0.2509764135,0.2821241915,0.2460214794,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0353844091,0.2682909369,-0.0329223126,-0.0298273712,0.2683030069,-0.0149062183
06:50:21:47.187,61,0.1541296691,0.2869282365,0.0000000000,0.0605757460,0.0000000000,0.0015579966,0.0000000000,0.1549817473,0.2849379182,0.0804459453,0.0000000000,0.0000000000,0.0061953682,0.0000000000,0.0573545881,0.0277739409,0.0000000000,0.0181788355,0.0007702574,0.0204184167,0.0000000000,0.0309348479,0.0000000000,0.5810130835,0.5737064481,0.0000000000,0.0000000000,0.0407578424,0.0550968871,0.0303333942,0.0351282842,0.0000000000,0.0003251641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5960065722,0.5335559249,0.3291461170,0.2912908196,0.1279402375,0.1283002943,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2037906498,0.2513046265,0.2827711403,0.2391698062,0.0000008923,0.0000000000,0.0000000000,0.0000000000,-0.0394279882,0.2712521255,-0.0340429842,-0.0338939130,0.2712643743,-0.0158269946
06:50:21:48.189,61,0.1543172151,0.2958371341,0.0000000000,0.0855474547,0.0000000000,0.0000000000,0.0000000000,0.1551443487,0.2934952080,0.1083945632,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0569859669,0.0281159524,0.0000000000,0.0174518749,0.0000474541,0.0201204512,0.0000000000,0.0307612550,0.0000000000,0.5738175511,0.5654009581,0.0000000000,0.0000000000,0.0399655476,0.0542859696,0.0355198309,0.0420808047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6144230366,0.5509261489,0.3429878056,0.3036425114,0.1168104410,0.1169833764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2041373849,0.2514560819,0.2845357060,0.2387315780,0.0000019745,0.0000000000,0.0000000000,0.0000000000,-0.0533493385,0.2769060731,-0.0373744890,-0.0479435176,0.2769185305,-0.0188024379
06:50:21:49.191,61,0.1597158164,0.3003176749,0.0000000000,0.0763436034,0.0000000000,0.0000000000,0.0000000000,0.1601389498,0.2980457544,0.0982145965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0570766479,0.0284427479,0.0000000000,0.0169808120,0.0000000000,0.0202330258,0.0000000000,0.0306257997,0.0000000000,0.5587354898,0.5465987325,0.0000000000,0.0000000000,0.0392187312,0.0535372756,0.0389055721,0.0459012203,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6188698411,0.5550761223,0.3538488746,0.3107245266,0.1010299549,0.1009848639,0.0020092758,0.0000000000,0.0000000000,0.0000000000,0.2043153644,0.2510453761,0.2850992084,0.2374942750,0.0000027064,0.0000000000,0.0000000000,0.0000000000,-0.0481559113,0.2795734406,-0.0368381664,-0.0427003726,0.2795860171,-0.0180609729
06:50:21:50.193,61,0.1805859208,0.3120556176,0.0000000000,0.0565521270,0.0000000000,0.0000000000,0.0000000000,0.1816147268,0.3099343479,0.0761603564,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0574525036,0.0285990108,0.0000000000,0.0165240038,0.0000000000,0.0203054585,0.0000000000,0.0304361396,0.0000000000,0.5541579127,0.5410621166,0.0000000000,0.0000000000,0.0376113541,0.0519562811,0.0401467159,0.0475292057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6261895299,0.5641820431,0.3708455265,0.3258908093,0.0956671536,0.0957140252,0.0039805612,0.0000000000,0.0000000000,0.0000000000,0.2026728988,0.2438775748,0.2678543925,0.2178894579,0.0000027880,0.0000000000,0.0000000000,0.0000000000,-0.0368862823,0.2866067290,-0.0357508361,-0.0314249992,0.2866197824,-0.0164585467
06:50:21:51.194,61,0.1867427528,0.3196906745,0.0000000000,0.0756539926,0.0000000000,0.0000000000,0.0000000000,0.1878593415,0.3172774315,0.0976066291,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0582769960,0.0289427731,0.0000000000,0.0162180085,0.0000000000,0.0204405524,0.0000000000,0.0304744747,0.0000000000,0.5555977821,0.5387598276,0.0000000000,0.0000000000,0.0366852544,0.0511481725,0.0411311425,0.0498410612,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6439048648,0.5766647458,0.3960903585,0.3393911719,0.0811334550,0.0811101869,0.0152137335,0.0000000000,0.0000000000,0.0000000000,0.2025912553,0.2421045899,0.2793561518,0.2212821841,0.0000017887,0.0000000000,0.0000000000,0.0000000000,-0.0475196466,0.2914362550,-0.0385190547,-0.0421330631,0.2914494872,-0.0189148020
06:50:21:52.196,61,0.1898656338,0.3229218423,0.0000000000,0.0586772747,0.0000000000,0.0000000000,0.0000000000,0.1910038441,0.3206957579,0.0787365511,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0587204210,0.0289672222,0.0000000000,0.0158911571,0.0000000000,0.0207569841,0.0000000000,0.0304739084,0.0000000000,0.5563337207,0.5378320217,0.0000000000,0.0000000000,0.0356507748,0.0501814112,0.0410693400,0.0504688956,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6488088369,0.5804274082,0.4068110585,0.3485165834,0.0757580698,0.0757924765,0.0202398226,0.0000000000,0.0000000000,0.0000000000,0.2025553286,0.2406510115,0.2816775441,0.2212811857,0.0000007157,0.0000000000,0.0000000000,0.0000000000,-0.0380018726,0.2932750583,-0.0369117819,-0.0325348005,0.2932883799,-0.0171464365
06:50:21:53.197,61,0.1862242818,0.3225336373,0.0000000000,0.0735471025,0.0000000000,0.0000000000,0.0000000000,0.1868132502,0.3201217949,0.0954153165,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0586982481,0.0289024003,0.0000000000,0.0152788674,0.0000000000,0.0220512003,0.0000000000,0.0305394586,0.0000000000,0.5568058491,0.5373927355,0.0000000000,0.0000000000,0.0347667821,0.0491144396,0.0387761183,0.0496692397,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6129114628,0.5435093641,0.4118035734,0.3523615897,0.0725337565,0.0726080015,0.0227411743,0.0000000000,0.0000000000,0.0000000000,0.2026004195,0.2394373119,0.2929737568,0.2285688519,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0463707671,0.2931595147,-0.0385534614,-0.0409186631,0.2931727767,-0.0188121181
06:50:21:54.199,61,0.1844055057,0.3236327171,0.0000000000,0.0685268566,0.0000000000,0.0000000000,0.0000000000,0.1847658604,0.3212767541,0.0897760317,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0548152216,0.0286848750,0.0000000000,0.0129498402,0.0000000000,0.0255470257,0.0000000000,0.0308370888,0.0000000000,0.5569953322,0.5368642211,0.0000000000,0.0000000000,0.0335726961,0.0468862094,0.0190758742,0.0286769234,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5463609099,0.4768762887,0.4127686620,0.3525563776,0.0712798908,0.0713687465,0.0240997430,0.0000000000,0.0000000000,0.0000000000,0.2025181949,0.2316591144,0.2963502407,0.2304692417,0.0000004058,0.0000000000,0.0000000000,0.0000000000,-0.0435242876,0.2937898040,-0.0380829722,-0.0380793288,0.2938031554,-0.0182938166
06:50:21:55.200,61,0.1769680232,0.3256087899,0.0000000000,0.0699735880,0.0000000000,0.0000000000,0.0000000000,0.1772984117,0.3232185245,0.0914646760,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0436242931,0.0283863600,0.0000000000,0.0066475943,0.0000000000,0.0264028944,0.0000000000,0.0312089436,0.0000000000,0.5570281148,0.5361468196,0.0000000000,0.0000000000,0.0331798084,0.0461090058,0.0000000000,0.0001101035,0.0000000000,0.0000000000,0.0034812817,0.0009566506,0.0000000000,0.0038245216,0.3777216673,0.3104907870,0.3163997829,0.2603581250,0.0707398504,0.0708334222,0.0249795541,0.0000000000,0.0000000000,0.0000000000,0.2104708254,0.2299806029,0.2968667448,0.2304252237,0.0000019807,0.0000000000,0.0000000000,0.0000000000,-0.0443362966,0.2950123549,-0.0384262688,-0.0388764068,0.2950257361,-0.0185485091
06:50:21:56.202,61,0.1741035879,0.3277578354,0.0000000000,0.0500349738,0.0000000000,0.0000000000,0.0000000000,0.1743829250,0.3256086111,0.0690953434,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0179348718,0.0282240268,0.0000000000,0.0022178474,0.0000000000,0.0185029283,0.0000000000,0.0315964743,0.0000000000,0.5154041052,0.4946675599,0.0000000000,0.0000000000,0.0328973010,0.0453750566,0.0000000000,0.0000000000,0.0015057360,0.0000000000,0.0530430861,0.0304749515,0.0168540403,0.0315546170,0.1435742080,0.1024337932,0.1547702551,0.1212950647,0.0684739873,0.0685011297,0.0260253437,0.0000000000,0.0000000000,0.0000000000,0.2149872035,0.2311652005,0.2352905273,0.1783015877,0.0000065142,0.0000000000,0.0000000000,0.0000000000,-0.0330899730,0.2961702049,-0.0363344513,-0.0276262909,0.2961837649,-0.0163566712
06:50:21:57.203,61,0.1732473075,0.3335238695,0.0000000000,0.0576788485,0.0000000000,0.0000000000,0.0000000000,0.1735168993,0.3312419355,0.0774523541,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055493321,0.0279240683,0.0000000000,0.0000000000,0.0000000000,0.0146123674,0.0012016925,0.0315284766,0.0000000000,0.5003226995,0.4830572903,0.0000000000,0.0000000000,0.0323762670,0.0432765819,0.0000000000,0.0000000000,0.0065890113,0.0000000000,0.0682863072,0.0394590870,0.0236846823,0.0399958827,0.0725496337,0.0411369391,0.1066594720,0.0795422792,0.0669880062,0.0671142563,0.0265414193,0.0000000000,0.0000000000,0.0000000000,0.2162952870,0.2312058657,0.2198500186,0.1653899401,0.0000284790,0.0000000000,0.0000000000,0.0000000000,-0.0371796414,0.2997575700,-0.0376664400,-0.0318826735,0.2997714281,-0.0174735095
06:50:21:58.205,61,0.1722147018,0.3341857493,0.0000000000,0.0673466027,0.0000000000,0.0000000000,0.0000000000,0.1724973023,0.3317748606,0.0882094428,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0275599826,0.0000000000,0.0000000000,0.0000000000,0.0122581786,0.0174385644,0.0311285425,0.0000000000,0.4430741072,0.4375967681,0.0000000000,0.0000000000,0.0312181804,0.0389861129,0.0000000000,0.0000000000,0.0046956716,0.0000000000,0.0687585026,0.0426660962,0.0273953732,0.0444176160,0.0406742617,0.0176768024,0.0815199688,0.0580749437,0.0622612908,0.0626657531,0.0263565220,0.0000000000,0.0000000000,0.0000000000,0.1839369088,0.2149322778,0.2096544057,0.1583254188,0.0000476262,0.0000000000,0.0000000000,0.0000000000,-0.0425539836,0.3002425730,-0.0388395563,-0.0373178348,0.3002564311,-0.0186331049
06:50:21:59.206,61,0.1611424088,0.3289744258,0.0000000000,0.0734388605,0.0000000000,0.0000000000,0.0000000000,0.1618496627,0.3265228271,0.0950154588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0272899959,0.0000000000,0.0000000000,0.0000000000,0.0110642491,0.0260433257,0.0301669296,0.0000000000,0.4262315333,0.4240001440,0.0000000000,0.0000000000,0.0302782841,0.0367698930,0.0000000000,0.0000000000,0.0032651410,0.0000000000,0.0667288229,0.0431567729,0.0295452960,0.0468391180,0.0516462401,0.0285981800,0.0713951737,0.0536033735,0.0549955107,0.0555618033,0.0269027688,0.0000000000,0.0000000000,0.0047235540,0.1758375168,0.2104049772,0.1987853795,0.1535873413,0.0000614881,0.0000000000,0.0000000000,0.0000000000,-0.0460557714,0.2971037924,-0.0390851945,-0.0407966450,0.2971174717,-0.0191023964
06:50:22:00.208,61,0.1565746665,0.3239422441,0.0000000000,0.0727337077,0.0000000000,0.0000000000,0.0000000000,0.1576257348,0.3215390742,0.0941242650,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0270993505,0.0000000000,0.0000000000,0.0000000000,0.0110988943,0.0300862119,0.0272602700,0.0000000000,0.4172866940,0.4169883728,0.0000000000,0.0000000000,0.0294855293,0.0354814380,0.0000000000,0.0000000000,0.0018837738,0.0000000000,0.0635236055,0.0433078818,0.0310295876,0.0485223681,0.0939812437,0.0645285547,0.1125112996,0.0958480313,0.0536266752,0.0543758422,0.0256225411,0.0000000000,0.0000000000,0.0075224098,0.1720613241,0.2082894146,0.1950264573,0.1517147124,0.0000668831,0.0000000000,0.0000000000,0.0000000000,-0.0456986353,0.2940151691,-0.0385488570,-0.0404470712,0.2940286100,-0.0187858995
06:50:22:01.209,61,0.1511741132,0.3179469705,0.0000000000,0.0679178387,0.0000000000,0.0000000000,0.0000000000,0.1525861919,0.3156504929,0.0886101499,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0268920846,0.0000000000,0.0000000000,0.0000000000,0.0257767066,0.0315945633,0.0255975183,0.0000000000,0.4165785611,0.4209298193,0.0000000000,0.0000000000,0.0288367346,0.0346804075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0268247183,0.0328348465,0.0314026251,0.0488926023,0.1871660501,0.1531529576,0.1737906635,0.1543941498,0.0619886406,0.0630641356,0.0206359066,0.0000000000,0.0000000000,0.0085243732,0.1700225770,0.2068566531,0.1932276785,0.1508534402,0.0000500438,0.0000000000,0.0000000000,0.0000000000,-0.0430370495,0.2903023660,-0.0374722891,-0.0377870277,0.2903157771,-0.0179683249
06:50:22:02.212,61,0.1489534676,0.3137764633,0.0000000000,0.0706278384,0.0000000000,0.0000000000,0.0000000000,0.1504907012,0.3114813268,0.0914401710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0267615877,0.0000000000,0.0000000000,0.0000000000,0.0296133161,0.0313235819,0.0244975705,0.0000000000,0.4154834151,0.4212543964,0.0000000000,0.0000000000,0.0283257216,0.0341826379,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0176396500,0.0299024060,0.0315338485,0.0489357263,0.1520375311,0.1230018213,0.1643184572,0.1477257460,0.0640724003,0.0652409866,0.0194850005,0.0000000000,0.0000000000,0.0088848379,0.1690826714,0.2062470317,0.1888037473,0.1489053518,0.0000326681,0.0000000000,0.0000000000,0.0000000000,-0.0445277169,0.2877703905,-0.0373866782,-0.0393527597,0.2877836823,-0.0180785619
06:50:22:03.214,61,0.1372312456,0.3040275872,0.0000000000,0.0860792696,0.0000000000,0.0000000000,0.0000000000,0.1387645006,0.3016226590,0.1086333767,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0265551694,0.0000000000,0.0000000000,0.0000000000,0.0263029709,0.0315918848,0.0222407095,0.0000000000,0.4021980166,0.4129143655,0.0000000000,0.0000000000,0.0277608279,0.0336363018,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0342530012,0.0289200358,0.0320871584,0.0494297184,0.0792978629,0.0602360256,0.1017745510,0.0900992081,0.0695003346,0.0705750287,0.0160033815,0.0000000000,0.0000000000,0.0095006246,0.1675810218,0.2045188695,0.1781236529,0.1448243856,0.0000230371,0.0000000000,0.0000000000,0.0000000000,-0.0533289984,0.2819306552,-0.0381604284,-0.0481659994,0.2819435596,-0.0192796309
06:50:22:04.214,61,0.1316686571,0.2948768437,0.0000000000,0.0891807899,0.0000000000,0.0000000000,0.0000000000,0.1329537779,0.2925046086,0.1122811139,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0265413765,0.0000000000,0.0000000000,0.0000000000,0.0203434471,0.0313459039,0.0214622431,0.0000000000,0.3985636532,0.4103606641,0.0000000000,0.0000000000,0.0275188461,0.0334002413,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0399464257,0.0287836827,0.0324915349,0.0496786758,0.0600139946,0.0436131619,0.0857770443,0.0754074976,0.0711626112,0.0721797571,0.0151606984,0.0000000000,0.0000000000,0.0098654786,0.1668158621,0.2035676837,0.1445668340,0.1172242016,0.0000228817,0.0000000000,0.0000000000,0.0000000000,-0.0553203449,0.2763494253,-0.0376429781,-0.0500068292,0.2763618529,-0.0191299822
06:50:22:05.216,61,0.1257330179,0.2853170335,0.0000000000,0.1006816328,0.0000000000,0.0000000000,0.0000000000,0.1267739385,0.2828937173,0.1251400262,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0264593158,0.0000000000,0.0000000000,0.0000000000,0.0146471076,0.0311128423,0.0211632699,0.0000000000,0.4198182821,0.4127650857,0.0000000000,0.0000000000,0.0273821000,0.0332578570,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0443778560,0.0291259754,0.0326051265,0.0495604686,0.0500232875,0.0348066837,0.0773833320,0.0675096810,0.0724130645,0.0733514875,0.0155017506,0.0000000000,0.0000000000,0.0100109605,0.1675735265,0.2036217302,0.1350067854,0.1095456406,0.0000314069,0.0000000000,0.0000000000,0.0000000000,-0.0619551763,0.2705921233,-0.0378867611,-0.0566064492,0.2706041634,-0.0197822228
06:50:22:06.217,61,0.1201741025,0.2775891423,0.0000000000,0.0871368051,0.0000000000,0.0000000000,0.0000000000,0.1210489050,0.2753803730,0.1099254265,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0264276564,0.0000000000,0.0000000000,0.0000000000,0.0082562091,0.0307702720,0.0214508865,0.0000000000,0.4320252836,0.4207149446,0.0000000000,0.0000000000,0.0276865773,0.0334933922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0510548949,0.0330935381,0.0329757482,0.0497925170,0.0443420149,0.0282669272,0.0724192560,0.0616823435,0.0799446478,0.0800711215,0.0152102727,0.0000000000,0.0000000000,0.0101460451,0.1764448732,0.2085776031,0.1304057986,0.1058954000,0.0000350630,0.0000000000,0.0000000000,0.0000000000,-0.0544195846,0.2657344937,-0.0358053595,-0.0490098298,0.2657464147,-0.0180198029
06:50:22:07.219,61,0.1171607450,0.2639467716,0.0000000000,0.0980425403,0.0000000000,0.0000000000,0.0000000000,0.1179915518,0.2617356479,0.1220925823,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0264226962,0.0000000000,0.0000000000,0.0000000000,0.0057242489,0.0309884083,0.0219431818,0.0000000000,0.4106613994,0.3979094028,0.0000000000,0.0000000000,0.0278437901,0.0335572138,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0563341416,0.0358627364,0.0335412510,0.0502176620,0.0406229198,0.0239350479,0.0696311593,0.0585078038,0.0835034549,0.0833108649,0.0155496309,0.0000000000,0.0000000000,0.0105725797,0.1852514893,0.2137595415,0.1306375861,0.1045930907,0.0000372108,0.0000000000,0.0000000000,0.0000000000,-0.0607712343,0.2574613094,-0.0355285108,-0.0553147867,0.2574726641,-0.0183240362
06:50:22:08.222,61,0.1154352054,0.2546726465,0.0000000000,0.1388761550,0.0000000000,0.0000000000,0.0000000000,0.1162181422,0.2521367669,0.1675605774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0262471139,0.0000000000,0.0000000000,0.0000000000,0.0041675600,0.0310231913,0.0231357832,0.0000000000,0.4101709723,0.3930035830,0.0000000000,0.0000000000,0.0280026477,0.0336026698,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0587496087,0.0373827070,0.0339565016,0.0504164062,0.0387134738,0.0216894634,0.0683228821,0.0568015054,0.0899874792,0.0895175263,0.0158532690,0.0000000000,0.0000000000,0.0108553879,0.2115662843,0.2319855094,0.1492927819,0.1148139089,0.0000308850,0.0000000000,0.0000000000,0.0000000000,-0.0838779286,0.2521510720,-0.0382545143,-0.0785813630,0.2521619499,-0.0214810539
06:50:22:09.222,61,0.1106714457,0.2493567020,0.0000000000,0.1297511458,0.0000000000,0.0000000000,0.0000000000,0.1111791283,0.2469590306,0.1575637162,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0261708684,0.0000000000,0.0000000000,0.0000000000,0.0031252636,0.0310905930,0.0250024758,0.0000000000,0.4165540338,0.3922542334,0.0000000000,0.0000000000,0.0280240756,0.0335217938,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0602511019,0.0384547524,0.0340654738,0.0502801910,0.0375830606,0.0202000793,0.0677535906,0.0558376871,0.0922716111,0.0916825831,0.0163772032,0.0000000000,0.0000000000,0.0109645575,0.2188088298,0.2371756732,0.1543842703,0.1188863963,0.0000202968,0.0000000000,0.0000000000,0.0000000000,-0.0789182261,0.2487930655,-0.0368751734,-0.0734559894,0.2488037199,-0.0203016642
