Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
06:56:25:17.947,61,0.0120931268,0.1300673187,0.2484718263,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0121071860,0.1311909854,0.0000000000,0.1405110061,0.0000000000,0.0000000000,0.0000000000,0.0347812623,0.0000000000,0.0000000000,0.0125650382,0.0123777427,0.0678196028,0.0000000000,0.0114321504,0.0000000000,0.3753013909,0.4012403786,0.0000000000,0.0000000000,0.0433888547,0.0465055294,0.0553813279,0.0464442968,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3471871912,0.3331067264,0.2183828652,0.2122142017,0.0814826041,0.0806539357,0.0561896898,0.0000000000,0.0000000000,0.0000000000,0.2339128852,0.2462733090,0.1227590293,0.1049917936,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1848359555,0.1759228706,-0.0026048212,0.1872236729,0.1759311408,0.0086973030
06:56:25:18.949,61,0.0103075597,0.1236723587,0.2765488625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0103081660,0.1248817816,0.0000000000,0.1694675386,0.0000000000,0.0000000000,0.0000000000,0.0312702507,0.0000000000,0.0000000000,0.0098006623,0.0119556198,0.0639270097,0.0000000000,0.0117681660,0.0000000000,0.3762686551,0.4017520845,0.0000000000,0.0000000000,0.0421684459,0.0446239933,0.0531998314,0.0420544930,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3345838785,0.3170170784,0.2017799020,0.1953762472,0.0872318000,0.0863590837,0.0569950640,0.0000000000,0.0000000000,0.0000000000,0.2331871092,0.2450658381,0.1148372442,0.1013473049,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2024984956,0.1721829474,-0.0015752148,0.2043710649,0.1721912920,0.0094298571
06:56:25:19.950,61,0.0091137979,0.1199756190,0.2703856230,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0091078132,0.1211241037,0.0000000000,0.1630393267,0.0000000000,0.0000000000,0.0000000000,0.0286133885,0.0000000000,0.0000000000,0.0081978766,0.0116484230,0.0610242076,0.0000000000,0.0121423630,0.0000000000,0.3786438704,0.4049306810,0.0000000000,0.0000000000,0.0413151272,0.0435055383,0.0509414524,0.0370672122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3307399750,0.3122883439,0.1919723153,0.1863338649,0.0897353366,0.0888430327,0.0571371429,0.0000000000,0.0000000000,0.0000000000,0.2313133031,0.2431817949,0.1119982600,0.0999468789,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1986004710,0.1698456407,-0.0021062857,0.2006451488,0.1698538363,0.0087623503
06:56:25:20.952,61,0.0081882123,0.1188156456,0.2599843144,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0081792017,0.1199068874,0.0000000000,0.1521883160,0.0000000000,0.0000000000,0.0000000000,0.0271474570,0.0000000000,0.0000000000,0.0071664676,0.0114842765,0.0589485355,0.0000000000,0.0124039315,0.0000000000,0.3821554184,0.4119891822,0.0000000000,0.0000000000,0.0406906977,0.0427405573,0.0496963784,0.0346545205,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3290052414,0.3102376759,0.1837654561,0.1801221073,0.0914244056,0.0905293673,0.0570676066,0.0000000000,0.0000000000,0.0000000000,0.2303994298,0.2424677610,0.1093475893,0.0987967029,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1919953823,0.1690514982,-0.0026699658,0.1943171322,0.1690594852,0.0081715733
06:56:25:21.953,61,0.0074290088,0.1156487390,0.2450784892,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0074188411,0.1166464612,0.0000000000,0.1367871761,0.0000000000,0.0000000000,0.0000000000,0.0261244662,0.0000000000,0.0000000000,0.0064478125,0.0113988500,0.0576805286,0.0000000000,0.0125567690,0.0000000000,0.3832511306,0.4141348004,0.0000000000,0.0000000000,0.0402093045,0.0421652645,0.0490080416,0.0334154330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3282701671,0.3095757067,0.1779572070,0.1758531183,0.0928634554,0.0920119435,0.0569293089,0.0000000000,0.0000000000,0.0000000000,0.2295496762,0.2419333160,0.1068075374,0.0974425748,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1826248169,0.1669919193,-0.0035301954,0.1852571070,0.1669996381,0.0072043692
06:56:25:22.955,61,0.0067798826,0.1127754003,0.2337748110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0067695212,0.1137009412,0.0000000000,0.1250992864,0.0000000000,0.0000000000,0.0000000000,0.0253885295,0.0000000000,0.0000000000,0.0058294311,0.0114426780,0.0558598749,0.0000000000,0.0126361838,0.0000000000,0.3848519325,0.4175480008,0.0000000000,0.0000000000,0.0398314595,0.0417248160,0.0486870632,0.0327268653,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3282698095,0.3103082776,0.1726690531,0.1721799523,0.0965739191,0.0958406553,0.0560904592,0.0000000000,0.0000000000,0.0000000000,0.2289808542,0.2419659346,0.1057965383,0.0969514474,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1755129993,0.1651466191,-0.0041791862,0.1783872545,0.1651541591,0.0064547020
06:56:25:23.957,61,0.0062090205,0.1151767373,0.2040469944,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0061989478,0.1159828976,0.0000000000,0.0945203751,0.0000000000,0.0000000000,0.0000000000,0.0248486754,0.0000000000,0.0000000000,0.0053985864,0.0114148753,0.0543759353,0.0000000000,0.0126332259,0.0000000000,0.3940680027,0.4253312349,0.0000000000,0.0000000000,0.0394431688,0.0412723720,0.0482745878,0.0322184376,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3419780731,0.3289509714,0.1706581563,0.1707482487,0.1061569229,0.1055952832,0.0525105298,0.0000000000,0.0000000000,0.0000000000,0.2286258340,0.2422457784,0.1052488014,0.0966347158,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1568730175,0.1664558053,-0.0054010358,0.1602586359,0.1664631367,0.0053654430
06:56:25:24.958,61,0.0058503477,0.1211809367,0.1911236346,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0058413544,0.1219602227,0.0000000000,0.0812383965,0.0000000000,0.0000000000,0.0000000000,0.0243789032,0.0000000000,0.0000000000,0.0050551556,0.0114535950,0.0529051982,0.0000000000,0.0128034810,0.0000000000,0.4221224487,0.4447940588,0.0000000000,0.0000000000,0.0391670913,0.0409340337,0.0475119576,0.0314627700,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3463163376,0.3341617882,0.1697869450,0.1700222641,0.1124166548,0.1118856147,0.0444317572,0.0000000000,0.0000000000,0.0000000000,0.2286836058,0.2432127297,0.1052287966,0.0966207236,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1487667561,0.1700807810,-0.0057961801,0.1523529887,0.1700881422,0.0052313623
06:56:25:25.960,61,0.0054174531,0.1215072721,0.1923884004,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054091783,0.1222952008,0.0000000000,0.0823977664,0.0000000000,0.0000000000,0.0000000000,0.0239706244,0.0000000000,0.0000000000,0.0047705607,0.0114375539,0.0520364605,0.0000000000,0.0130473655,0.0000000000,0.4288066030,0.4499956071,0.0000000000,0.0000000000,0.0389189273,0.0406598412,0.0468631424,0.0308516063,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3525560498,0.3386057019,0.1705560982,0.1700205654,0.1151634902,0.1146411300,0.0399734341,0.0000000000,0.0000000000,0.0000000000,0.2284945250,0.2435166240,0.1074880660,0.0971115679,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1494722515,0.1702882946,-0.0057330546,0.1531217098,0.1702955961,0.0053127590
06:56:25:26.961,61,0.0050035664,0.1215432063,0.1959720254,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0049959514,0.1223489344,0.0000000000,0.0860816389,0.0000000000,0.0000000000,0.0000000000,0.0236595497,0.0000000000,0.0000000000,0.0046515502,0.0115380688,0.0515540764,0.0000000000,0.0134551479,0.0000000000,0.4287024438,0.4492566884,0.0000000000,0.0000000000,0.0387760587,0.0404886045,0.0462533869,0.0302651208,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3546281755,0.3402466774,0.1706394851,0.1696439534,0.1160860658,0.1155560538,0.0380612426,0.0000000000,0.0000000000,0.0000000000,0.2283860594,0.2437051535,0.1080205441,0.0969725475,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1517161727,0.1703297794,-0.0055629313,0.1553045362,0.1703371555,0.0054800236
06:56:25:27.963,61,0.0046951650,0.1183542907,0.1983103007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046883132,0.1191523001,0.0000000000,0.0886245593,0.0000000000,0.0000000000,0.0000000000,0.0234018918,0.0000000000,0.0000000000,0.0045509818,0.0117244767,0.0510140695,0.0000000000,0.0137130665,0.0000000000,0.4293079376,0.4497331977,0.0000000000,0.0000000000,0.0386542790,0.0403246470,0.0455868728,0.0295982044,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3552289009,0.3406458199,0.1703572124,0.1691003144,0.1166083440,0.1160752177,0.0367537439,0.0000000000,0.0000000000,0.0000000000,0.2282449305,0.2439677417,0.1083250567,0.0968859717,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1532729864,0.1683804393,-0.0055521415,0.1567462683,0.1683878005,0.0053510307
06:56:25:28.964,61,0.0046207942,0.1176685989,0.1977855265,0.0000000000,0.0000000000,0.0007779477,0.0000000000,0.0046163797,0.1184593663,0.0000000000,0.0882447734,0.0000000000,0.0006118995,0.0000000000,0.0231410526,0.0000000000,0.0000000000,0.0044636219,0.0118118487,0.0504010767,0.0000000000,0.0136554353,0.0000000000,0.4296997190,0.4503808022,0.0000000000,0.0000000000,0.0384811535,0.0400977470,0.0446796790,0.0288750734,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3555489480,0.3410116732,0.1699912846,0.1686918736,0.1169220433,0.1163985878,0.0356514193,0.0000000000,0.0000000000,0.0000000000,0.2277946770,0.2439816892,0.1081991121,0.0965910330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1530432850,0.1679556221,-0.0055918414,0.1564302146,0.1679630578,0.0052768136
06:56:25:29.966,61,0.0044085332,0.1186554283,0.2031856775,0.0000000000,0.0000000000,0.0014668755,0.0000000000,0.0044051078,0.1194778681,0.0000000000,0.0937475637,0.0000000000,0.0013078097,0.0000000000,0.0229127333,0.0000000000,0.0000000000,0.0043207887,0.0118000293,0.0497341044,0.0000000000,0.0135574052,0.0000000000,0.4302307963,0.4520927668,0.0000000000,0.0000000000,0.0382457376,0.0397973843,0.0438058376,0.0281376094,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3558153510,0.3413725793,0.1700292379,0.1687103361,0.1171860173,0.1166703328,0.0342496559,0.0000000000,0.0000000000,0.0000000000,0.2273726016,0.2439834177,0.1080898717,0.0963397101,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1563933194,0.1685923189,-0.0053124856,0.1597148776,0.1685997993,0.0055923001
06:56:25:30.967,61,0.0041235504,0.1192281470,0.2066908032,0.0000000000,0.0000000000,0.0018441249,0.0000000000,0.0041207122,0.1200708523,0.0000000000,0.0973439887,0.0000000000,0.0016835468,0.0000000000,0.0226902459,0.0000000000,0.0000000000,0.0040877685,0.0116008716,0.0491099805,0.0000000000,0.0135690589,0.0000000000,0.4306119978,0.4528909624,0.0000000000,0.0000000000,0.0379208811,0.0394041426,0.0430649444,0.0275017712,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3609409928,0.3462825716,0.1713607311,0.1693668365,0.1172346696,0.1167227849,0.0334660336,0.0000000000,0.0000000000,0.0000000000,0.2267871797,0.2437166870,0.1078982800,0.0959704369,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1585828066,0.1689645201,-0.0051302351,0.1618471146,0.1689720750,0.0057940944
06:56:25:31.970,61,0.0039363597,0.1198715270,0.2160718739,0.0000000000,0.0000000000,0.0032018218,0.0000000000,0.0039341850,0.1207634881,0.0000000000,0.1069351807,0.0000000000,0.0030402553,0.0000000000,0.0225873999,0.0000000000,0.0000000000,0.0039019908,0.0112630818,0.0485825539,0.0000000000,0.0135966334,0.0000000000,0.4327536523,0.4561071396,0.0000000000,0.0000000000,0.0377229899,0.0391685255,0.0427960604,0.0272667371,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3963090479,0.3780551255,0.1756555736,0.1725112051,0.1173514873,0.1168408543,0.0332220234,0.0000000000,0.0000000000,0.0000000000,0.2266708910,0.2440043688,0.1078751907,0.0957504213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1644238830,0.1694153547,-0.0046716137,0.1675584465,0.1694229543,0.0062701260
06:56:25:32.971,61,0.0041059591,0.1207855344,0.2144960761,0.0000000000,0.0000000000,0.0050650747,0.0000000000,0.0041090078,0.1216760278,0.0000000000,0.1052804440,0.0000000000,0.0049099945,0.0000000000,0.0227053016,0.0000000000,0.0000000000,0.0037930869,0.0106709152,0.0481536388,0.0000000000,0.0134699028,0.0000000000,0.4350729585,0.4609547853,0.0000000000,0.0000000000,0.0374978185,0.0389680900,0.0432931557,0.0278333817,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4487540126,0.4347151518,0.1942908615,0.1929387599,0.1178027913,0.1173035130,0.0327572674,0.0000000000,0.0000000000,0.0000000000,0.2263136506,0.2441804558,0.1082107946,0.0959324315,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1634131670,0.1699690819,-0.0047106263,0.1665930599,0.1699766815,0.0062718480
06:56:25:33.972,61,0.0046268394,0.1228086725,0.2186236978,0.0000000000,0.0000000000,0.0088290041,0.0000000000,0.0046825060,0.1237324923,0.0000000000,0.1095227972,0.0000000000,0.0086712539,0.0000000000,0.0231545903,0.0000000000,0.0000000000,0.0039491905,0.0086661140,0.0479764082,0.0000000000,0.0130799543,0.0000000000,0.4457069933,0.4725276232,0.0000000000,0.0000000000,0.0372606181,0.0388025418,0.0444732197,0.0311182644,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5106884241,0.4946786463,0.2320197225,0.2310498953,0.1182717979,0.1177985147,0.0324411914,0.0000000000,0.0000000000,0.0000000000,0.2260974199,0.2445539385,0.1101310849,0.0971751064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1659911871,0.1712407321,-0.0044334247,0.1690951586,0.1712483913,0.0066265534
06:56:25:34.974,61,0.0055920365,0.1229417846,0.2138784975,0.0000000000,0.0000000000,0.0118879108,0.0000000000,0.0057506850,0.1238429397,0.0000000000,0.1046739668,0.0000000000,0.0117486445,0.0000000000,0.0266766157,0.0000000000,0.0000000000,0.0043456675,0.0054992186,0.0478499420,0.0000000000,0.0123568345,0.0000000000,0.4528210163,0.4818909764,0.0000000000,0.0000000000,0.0370246172,0.0386905707,0.0503140911,0.0410304070,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5519672036,0.5404506922,0.2506073713,0.2522121072,0.1183952540,0.1179688275,0.0321748629,0.0000000000,0.0000000000,0.0000000000,0.2257407755,0.2449519783,0.1156657562,0.1029365137,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1630373746,0.1712937057,-0.0046537360,0.1662040055,0.1713013649,0.0064161406
06:56:25:35.976,61,0.0063658995,0.1247352734,0.2025230229,0.0000000000,0.0000000000,0.0133843804,0.0000000000,0.0065624537,0.1255910099,0.0000000000,0.0930325687,0.0000000000,0.0132560767,0.0000000000,0.0326698162,0.0000000000,0.0000000000,0.0081203515,0.0032307764,0.0476093329,0.0000000000,0.0118727414,0.0000000000,0.4650934041,0.4910669029,0.0000000000,0.0000000000,0.0369621515,0.0387823991,0.0524167605,0.0443279035,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5718933344,0.5580656528,0.2582448721,0.2603079975,0.1166094169,0.1164396629,0.0320521109,0.0000000000,0.0000000000,0.0000000000,0.2252472788,0.2452442646,0.1177178398,0.1048844159,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1559418440,0.1723307669,-0.0051325867,0.1592768878,0.1723383963,0.0060230480
06:56:25:36.977,61,0.0065996326,0.1247642264,0.2014991492,0.0000000000,0.0000000000,0.0134377405,0.0000000000,0.0068052798,0.1256147921,0.0000000000,0.0920200720,0.0000000000,0.0133084469,0.0000000000,0.0515052974,0.0000000000,0.0000000000,0.0292650014,0.0016538958,0.0476179533,0.0000000000,0.0116434386,0.0000000000,0.4693710804,0.4944230020,0.0000000000,0.0000000000,0.0371952504,0.0392177626,0.0575425252,0.0505913831,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5892321467,0.5696485639,0.2619626522,0.2622337043,0.0744361654,0.0744391903,0.0409540050,0.0000000000,0.0000000000,0.0000000000,0.2248700261,0.2454454899,0.1249768510,0.1081892550,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1553250849,0.1723426580,-0.0051793270,0.1586531252,0.1723502576,0.0059768907
06:56:25:37.979,61,0.0065975790,0.1260855049,0.2066983581,0.0000000000,0.0000000000,0.0123148337,0.0000000000,0.0068005472,0.1269703805,0.0000000000,0.0973283276,0.0000000000,0.0121482853,0.0000000000,0.0728188455,0.0000000000,0.0000000000,0.0728803799,0.0000000000,0.0480715893,0.0000000000,0.0117908642,0.0000000000,0.4708415568,0.4902270734,0.0000000000,0.0000000000,0.0377112925,0.0406873897,0.0833234563,0.0737805963,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6360956430,0.5980777740,0.2569979429,0.2436231822,0.0266859643,0.0262402557,0.0925626457,0.0000000000,0.0000000000,0.0000000000,0.2246738672,0.2457379252,0.1265345663,0.1080063060,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1585543454,0.1731865406,-0.0048807804,0.1618119627,0.1731942445,0.0063246381
06:56:25:38.981,61,0.0062996810,0.1330712885,0.2181551009,0.0000000000,0.0000000000,0.0114360126,0.0000000000,0.0064935507,0.1340605319,0.0000000000,0.1090115160,0.0000000000,0.0112469606,0.0000000000,0.0978811458,0.0000000000,0.0000000000,0.1201729178,0.0000000000,0.0560004041,0.0000000000,0.0122175831,0.0000000000,0.4246627390,0.4355902076,0.0000000000,0.0000000000,0.0380656943,0.0414869785,0.1190911233,0.1091344506,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6593611240,0.6255668998,0.2566434145,0.2393901050,0.0000000000,0.0000000000,0.2104416639,0.0717347413,0.0711990073,0.0000000000,0.2220551074,0.2429275662,0.1201762706,0.0961469859,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1656466722,0.1775620282,-0.0040376787,0.1687441021,0.1775699556,0.0074424739
06:56:25:39.982,61,0.0059196167,0.1374564320,0.2651888728,0.0000000000,0.0000000000,0.0108793750,0.0000000000,0.0061018243,0.1387310475,0.0000000000,0.1573250145,0.0000000000,0.0106746964,0.0000000000,0.1327118874,0.0000000000,0.0000000000,0.1692922860,0.0000000000,0.0585587695,0.0000000000,0.0126748411,0.0000000000,0.4151193202,0.4217374325,0.0000000000,0.0000000000,0.0382803231,0.0420649759,0.1474642754,0.1423988193,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7193695903,0.6836188436,0.2560864389,0.2364918292,0.0000000000,0.0000000000,0.3363107145,0.1747631878,0.1743506938,0.0000000000,0.2087309361,0.2293493003,0.1047793478,0.0803062171,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1950372458,0.1806249768,-0.0013332851,0.1973423213,0.1806333661,0.0102630556
06:56:25:40.983,61,0.0055131549,0.1425124407,0.3032632470,0.0000000000,0.0000000000,0.0073369746,0.0000000000,0.0056828693,0.1440392882,0.0000000000,0.1966682971,0.0000000000,0.0071199024,0.0000000000,0.1634636968,0.0000000000,0.0000000000,0.2022187710,0.0000000000,0.0601694882,0.0000000000,0.0132923005,0.0000000000,0.4257757962,0.4220925570,0.0000000000,0.0000000000,0.0383103862,0.0424129032,0.1710739732,0.1665407419,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7386908531,0.7021194696,0.2550173402,0.2308611423,0.0000000000,0.0000000000,0.4392301738,0.2631590068,0.2628833950,0.0000000000,0.1969084293,0.2170075029,0.0880343914,0.0647850856,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2189496458,0.1841121018,0.0011148537,0.2204667628,0.1841209233,0.0128499046
06:56:25:41.986,61,0.0051087439,0.1520412713,0.3037013710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052660187,0.1536662132,0.0000000000,0.1969923228,0.0000000000,0.0000000000,0.0000000000,0.1958878040,0.0000000000,0.0000000000,0.2459506094,0.0000000000,0.0620849878,0.0000000000,0.0136477249,0.0000000000,0.4267758131,0.4202178419,0.0000000000,0.0000000000,0.0382599980,0.0426577665,0.1905554384,0.1954535246,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7486129403,0.7119611502,0.2365829349,0.2150726765,0.0000000000,0.0000000000,0.4777822196,0.3068653643,0.3065713048,0.0000000000,0.1897012144,0.2113178372,0.0821058825,0.0590096153,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2190822512,0.1900370866,0.0018405765,0.2206351906,0.1900461316,0.0139617026
06:56:25:42.987,61,0.0047203209,0.1510484666,0.2796806991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048656431,0.1525233090,0.0000000000,0.1722137928,0.0000000000,0.0000000000,0.0000000000,0.2154633254,0.0000000000,0.0000000000,0.2675171494,0.0000000000,0.0672675893,0.0000000000,0.0141178453,0.0000000000,0.4166413248,0.4135759175,0.0000000000,0.0000000000,0.0382329039,0.0429851897,0.2050947100,0.2108446211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7536071539,0.7171389461,0.2273604572,0.2036735266,0.0000000000,0.0000000000,0.5118414164,0.3450480103,0.3447799683,0.0000000000,0.1801251322,0.2038920373,0.0787294060,0.0555920526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2040202916,0.1891741455,0.0003303736,0.2060367465,0.1891829669,0.0124529097
06:56:25:43.989,61,0.0043541598,0.1677109301,0.2741315067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0044882121,0.1692992598,0.0000000000,0.1664326340,0.0000000000,0.0000000000,0.0000000000,0.2286510617,0.0000000000,0.0000000000,0.2881623805,0.0000000000,0.0768138617,0.0000000000,0.0146958800,0.0000000000,0.3878599405,0.3941496611,0.0000000000,0.0000000000,0.0381101966,0.0433314927,0.2250524014,0.2302988172,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7560313940,0.7198756933,0.2342403978,0.2055969983,0.0000000000,0.0000000000,0.5281122327,0.3699150980,0.3696725965,0.0000000000,0.1712185740,0.1978452355,0.0915353596,0.0594002455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2004016638,0.1994400173,0.0010386324,0.2024945766,0.1994492263,0.0138435084
06:56:25:44.990,61,0.0040125265,0.1742461324,0.2694641948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041360622,0.1758594662,0.0000000000,0.1616401374,0.0000000000,0.0000000000,0.0000000000,0.2363374531,0.0000000000,0.0000000000,0.2975481749,0.0000000000,0.0813285038,0.0000000000,0.0153409876,0.0000000000,0.3797733784,0.3877481520,0.0000000000,0.0000000000,0.0377058499,0.0433807708,0.2321934402,0.2387584895,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7571391463,0.7212982178,0.2421873212,0.2090304494,0.0000000000,0.0000000000,0.5372604728,0.3877413571,0.3875232041,0.0000000000,0.1593222171,0.1824053675,0.0945414007,0.0601164922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1974481046,0.2034362257,0.0011281185,0.1995896995,0.2034455836,0.0142031461
06:56:25:45.992,61,0.0036956284,0.1861485690,0.2680007517,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038094083,0.1878524721,0.0000000000,0.1601324379,0.0000000000,0.0000000000,0.0000000000,0.2401710600,0.0000000000,0.0000000000,0.3032586873,0.0000000000,0.0835170224,0.0000000000,0.0158272590,0.0000000000,0.3890184164,0.3903830051,0.0000000000,0.0000000000,0.0371591710,0.0433562100,0.2358268499,0.2432231009,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7577666640,0.7221714258,0.2864134610,0.2508574426,0.0000000000,0.0000000000,0.5144762397,0.3917390406,0.3914760947,0.0000000000,0.1551132351,0.1778596640,0.1101687476,0.0730442181,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1964527965,0.2107869387,0.0017428324,0.1985690296,0.2107966244,0.0152989980
06:56:25:46.994,61,0.0034026515,0.1867683083,0.2702913582,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0035074118,0.1884944886,0.0000000000,0.1624624878,0.0000000000,0.0000000000,0.0000000000,0.2430047691,0.0003737803,0.0000000000,0.3088588715,0.0000000000,0.0843888000,0.0000000000,0.0163265802,0.0000000000,0.4082012475,0.3987551332,0.0000000000,0.0000000000,0.0365070105,0.0431708246,0.2368504107,0.2455900460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7579574585,0.7225518823,0.2909763753,0.2528786063,0.0000000000,0.0000000000,0.4784879386,0.3834373355,0.3830413818,0.0000000000,0.1527946889,0.1754013449,0.1138032526,0.0759442151,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1978621930,0.2111970782,0.0019461643,0.1999518424,0.2112067938,0.0155247301
