Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
04:45:03:06.321,61,0.0960232317,0.1143315285,0.0756081864,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0960165858,0.1151035428,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0534892380,0.0000000000,0.0024860529,0.1229394749,0.0330434926,0.3619503975,0.0540077649,0.0000000000,0.0020195663,0.0262233242,0.0365425460,0.0000000000,0.0000000000,0.0232068654,0.0251327958,0.0860530585,0.0932036713,0.0000000000,0.0030719596,0.0000000000,0.0030721547,0.0000000000,0.0000000000,0.2336789370,0.2501355112,0.1059277132,0.1041825637,0.0000000000,0.0000000000,0.0445357785,0.0000000000,0.0000000000,0.0000000000,0.0474244989,0.0455083139,0.0602350645,0.0456775352,0.0000000104,0.0000000000,0.0000000000,0.0000000000,0.0441212729,0.0579361022,0.0045631425,0.0442288741,0.0579444543,0.0082886992
04:45:03:07.323,61,0.0971529484,0.1132773459,0.0812002644,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0971410871,0.1141154468,0.0000000000,0.0011485859,0.0000000000,0.0000000000,0.0000000000,0.0536032133,0.0000000000,0.0023976972,0.1207690015,0.0325985365,0.3609015942,0.0528158359,0.0000000000,0.0018777270,0.0312174521,0.0404140465,0.0000000000,0.0000000000,0.0235418305,0.0255170744,0.0865134299,0.0934044942,0.0000000000,0.0028901743,0.0000000000,0.0029960501,0.0000000000,0.0000000000,0.2322323173,0.2481172234,0.1068095937,0.1048083827,0.0000000000,0.0000000000,0.0448850617,0.0000000000,0.0000000000,0.0000000000,0.0492170043,0.0470741875,0.0605574250,0.0458703898,0.0000000124,0.0000000000,0.0000000000,0.0000000000,0.0474830009,0.0574371964,0.0051210658,0.0475149378,0.0574455932,0.0088006072
04:45:03:08.324,61,0.0988102853,0.1126753688,0.0856126249,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0987936929,0.1135655567,0.0000000000,0.0055690911,0.0000000000,0.0000000000,0.0000000000,0.0540567599,0.0000000000,0.0021193805,0.1224069223,0.0321951695,0.3504081368,0.0508652143,0.0000000000,0.0016426465,0.0367382988,0.0464838222,0.0000000000,0.0000000000,0.0239908062,0.0260464232,0.0871523246,0.0936994553,0.0000000000,0.0028078370,0.0000000000,0.0026795103,0.0000000000,0.0000000000,0.2382268310,0.2518143654,0.1075606495,0.1053093225,0.0000000000,0.0000000000,0.0452520289,0.0000000000,0.0000000000,0.0000000000,0.0502826832,0.0481343493,0.0606574453,0.0458859876,0.0000000424,0.0000000000,0.0000000000,0.0000000000,0.0501472279,0.0571607798,0.0055611897,0.0501068905,0.0571692362,0.0092098946
04:45:03:09.326,61,0.1005519927,0.1137477383,0.0835514590,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1005320325,0.1146152020,0.0000000000,0.0035225428,0.0000000000,0.0000000000,0.0000000000,0.0594881251,0.0000000000,0.0016167591,0.1383674443,0.0316974297,0.3332816660,0.0479488857,0.0000000000,0.0013964878,0.0429948233,0.0578768924,0.0000000000,0.0000000000,0.0245692674,0.0268439036,0.0882921070,0.0940700322,0.0000000000,0.0028407655,0.0000000000,0.0021120443,0.0000000000,0.0000000000,0.2788413763,0.2908765376,0.1083224490,0.1058754921,0.0000000000,0.0000000000,0.0456654578,0.0000000000,0.0000000000,0.0000000000,0.0510054491,0.0490399040,0.0602905490,0.0455711484,0.0000000711,0.0000000000,0.0000000000,0.0000000000,0.0489136055,0.0576895922,0.0053584613,0.0488917679,0.0576979592,0.0090448512
04:45:03:10.328,61,0.1063017100,0.1168926209,0.0834930241,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1062760800,0.1177655384,0.0000000000,0.0034606322,0.0000000000,0.0000000000,0.0000000000,0.0721076280,0.0000000000,0.0009964515,0.1599362791,0.0313600674,0.3273618519,0.0464987382,0.0000000000,0.0010767396,0.0487490334,0.0657173842,0.0000000000,0.0000000000,0.0252974071,0.0283096377,0.0949500352,0.0963695273,0.0000000000,0.0029492951,0.0000000000,0.0013965748,0.0000000000,0.0000000000,0.3006145358,0.3112565875,0.1095404029,0.1065428481,0.0000000000,0.0000000000,0.0458611548,0.0000000000,0.0000000000,0.0000000000,0.0515050553,0.0497636981,0.0598826036,0.0451979451,0.0000001303,0.0000000000,0.0000000000,0.0000000000,0.0488757454,0.0592784882,0.0053555877,0.0488403440,0.0592868105,0.0091423281
04:45:03:11.330,61,0.1090158075,0.1167774945,0.0814516693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1089923084,0.1176251918,0.0000000000,0.0014200036,0.0000000000,0.0000000000,0.0000000000,0.0839199275,0.0000000000,0.0002030688,0.1697465777,0.0309356973,0.3092733026,0.0431720056,0.0000000000,0.0005859221,0.0593529567,0.0777781382,0.0000000000,0.0000000000,0.0261477176,0.0297434758,0.1045253947,0.1010329723,0.0000000000,0.0030828805,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3283086419,0.3351176977,0.1103569940,0.1070895344,0.0000000000,0.0000000000,0.0459970683,0.0000000000,0.0000000000,0.0000000000,0.0515143164,0.0500589423,0.0592286289,0.0446185283,0.0000001607,0.0000000000,0.0000000000,0.0000000000,0.0476463251,0.0592073649,0.0051496606,0.0476437137,0.0592157319,0.0089377752
04:45:03:12.331,61,0.1110000163,0.1192961037,0.0806599781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1109817848,0.1201388240,0.0000000000,0.0006466091,0.0000000000,0.0000000000,0.0000000000,0.0954566151,0.0000000000,0.0000000000,0.1822867095,0.0306645222,0.2990160584,0.0412923731,0.0000000000,0.0001312484,0.0659733340,0.0877988786,0.0000000000,0.0000000000,0.0272049773,0.0313489921,0.1164107472,0.1106725931,0.0000000000,0.0032346996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3451172709,0.3519053757,0.1109577194,0.1075410321,0.0000000000,0.0000000000,0.0461796820,0.0000000000,0.0000000000,0.0000000000,0.0510619581,0.0498959385,0.0571878254,0.0435683429,0.0000001554,0.0000000000,0.0000000000,0.0000000000,0.0471802838,0.0604750514,0.0050721648,0.0471658856,0.0604833439,0.0089404006
04:45:03:13.333,61,0.1128752902,0.1232533231,0.0772822946,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1128634214,0.1240611896,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1130672693,0.0000000000,0.0000000000,0.2039686590,0.0304486882,0.2826589048,0.0400424041,0.0000000000,0.0000000000,0.0759983286,0.1044770926,0.0000000000,0.0000000000,0.0283564925,0.0330948979,0.1302436143,0.1228451058,0.0000000000,0.0034251213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3881975114,0.3941530287,0.1114396825,0.1079517677,0.0000000000,0.0000000000,0.0463983268,0.0000000000,0.0000000000,0.0000000000,0.0476868860,0.0481220931,0.0542972796,0.0419635065,0.0000001676,0.0000000000,0.0000000000,0.0000000000,0.0451858416,0.0624535382,0.0047324775,0.0451645479,0.0624617264,0.0087282090
04:45:03:14.334,61,0.1154364720,0.1259834766,0.0746495947,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1154301763,0.1267629564,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1427154392,0.0000000000,0.0000000000,0.2506026030,0.0303781051,0.2569616735,0.0391163491,0.0000000000,0.0000000000,0.0858103931,0.1159340367,0.0000000000,0.0000000000,0.0294026211,0.0346888304,0.1433272064,0.1379365772,0.0000000000,0.0037031346,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4170706570,0.4204497337,0.1119076535,0.1083749309,0.0000000000,0.0000000000,0.0468436889,0.0000000000,0.0000000000,0.0000000000,0.0455348007,0.0462918468,0.0522178225,0.0406346619,0.0000001794,0.0000000000,0.0000000000,0.0000000000,0.0436453260,0.0638168156,0.0044650766,0.0436072275,0.0638249889,0.0085466690
04:45:03:15.335,61,0.1176804602,0.1279740334,0.0719954073,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1176779792,0.1287231296,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1608626395,0.0000000000,0.0000000000,0.2914738953,0.0305928495,0.2350232005,0.0385056026,0.0000000000,0.0000000000,0.0942850038,0.1245066822,0.0000000000,0.0000000000,0.0308441278,0.0367841311,0.1523584127,0.1510312557,0.0000000000,0.0041050846,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4603399038,0.4657724202,0.1122382358,0.1087023914,0.0000000000,0.0000000000,0.0475224406,0.0000000000,0.0000000000,0.0000000000,0.0418290310,0.0412460081,0.0509591661,0.0396993794,0.0000004832,0.0000000000,0.0000000000,0.0000000000,0.0420912057,0.0648065209,0.0041927975,0.0420416892,0.0648146197,0.0083369901
04:45:03:16.337,61,0.1188777238,0.1285614967,0.0694438815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1188769341,0.1292791963,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1709921956,0.0000000000,0.0000000000,0.3169242442,0.0308462400,0.2245274335,0.0379269011,0.0000000000,0.0000000000,0.0973415226,0.1278440803,0.0000000000,0.0000000000,0.0320791602,0.0384910814,0.1643401235,0.1659052074,0.0000000000,0.0044614510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4753462970,0.4808074534,0.1126474515,0.1091078296,0.0000000000,0.0000000000,0.0489897244,0.0000000000,0.0000000000,0.0000000000,0.0361304097,0.0341028273,0.0499163605,0.0388339795,0.0000009627,0.0000000000,0.0000000000,0.0000000000,0.0406077020,0.0650883615,0.0039341571,0.0405437239,0.0650964901,0.0080945781
04:45:03:17.339,61,0.1195444167,0.1282504499,0.0671700165,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1195444763,0.1289389133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1764765382,0.0000000000,0.0000000000,0.3339776397,0.0311253965,0.2156879753,0.0373542383,0.0000000000,0.0000000000,0.0960619375,0.1251043230,0.0000000000,0.0000000000,0.0330693759,0.0397318415,0.1742224097,0.1763979495,0.0000000000,0.0047568805,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4829196632,0.4883646071,0.1130574122,0.1094437987,0.0000000000,0.0000000000,0.0499849133,0.0000000000,0.0000000000,0.0000000000,0.0307017099,0.0272271503,0.0487256944,0.0377306417,0.0000011139,0.0000000000,0.0000000000,0.0000000000,0.0392556041,0.0649183244,0.0037009926,0.0392129347,0.0649264380,0.0078545269
04:45:03:18.341,61,0.1199141890,0.1273914427,0.0680983663,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1199147180,0.1280904412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1794676781,0.0000000000,0.0000000000,0.3471488357,0.0315087289,0.2118007392,0.0369219035,0.0000000000,0.0000000000,0.0919020027,0.1203777790,0.0000000000,0.0000000000,0.0339330733,0.0407131314,0.1802184582,0.1832534969,0.0000000000,0.0049724095,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4862908721,0.4914213419,0.1135672107,0.1098741218,0.0000000000,0.0000000000,0.0511804633,0.0008937661,0.0007196344,0.0000000000,0.0283113718,0.0242301039,0.0478284806,0.0368933268,0.0000010725,0.0000000000,0.0000000000,0.0000000000,0.0397989675,0.0644896924,0.0037982157,0.0397610627,0.0644978061,0.0079246648
04:45:03:19.343,61,0.1200422943,0.1265724152,0.0600373372,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1200431362,0.1271684319,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1809811741,0.0000000000,0.0000000000,0.3574874401,0.0318941772,0.2093599737,0.0365791023,0.0000000000,0.0000000000,0.0868918970,0.1155803725,0.0000000000,0.0000000000,0.0347338505,0.0415551774,0.1830280423,0.1865531057,0.0000000000,0.0051171565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4821423292,0.4890602529,0.1140354276,0.1103657633,0.0000000000,0.0000000000,0.0527947918,0.0023512002,0.0021700263,0.0000000000,0.0266481284,0.0221930090,0.0466240048,0.0360665433,0.0000007961,0.0000000000,0.0000000000,0.0000000000,0.0349897221,0.0640324801,0.0029727230,0.0350411311,0.0640405938,0.0070863320
04:45:03:20.344,61,0.1202207208,0.1342024207,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1202218160,0.1339659244,0.0069925948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1819811314,0.0000000000,0.0000000000,0.3648983538,0.0322363488,0.2078220546,0.0361044966,0.0000000000,0.0000000000,0.0805415511,0.1115742400,0.0000000000,0.0000000000,0.0353947096,0.0421938747,0.1848014593,0.1897526979,0.0000000000,0.0051984908,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4795121253,0.4884179235,0.1145357192,0.1110689193,0.0000000000,0.0000000000,0.0542949736,0.0036348798,0.0034406064,0.0000000000,0.0253942702,0.0209129434,0.0458304547,0.0354859978,0.0000003126,0.0000000000,0.0000000000,0.0000000000,-0.0034379065,0.0676709116,-0.0038342830,-0.0027881432,0.0676785484,0.0006220611
04:45:03:21.345,61,0.1207354665,0.1524498314,0.0000000000,0.0592280291,0.0000000000,0.0000000000,0.0000000000,0.1207370609,0.1510356665,0.0959176272,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1826378256,0.0000000000,0.0000000000,0.3697853982,0.0325288884,0.2068598717,0.0356194936,0.0000000000,0.0001304942,0.0740577877,0.1082734466,0.0000000000,0.0000000000,0.0359524041,0.0427042618,0.1857755333,0.1914504915,0.0000000000,0.0052163373,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4775450528,0.4878194332,0.1152161956,0.1137156114,0.0000000000,0.0000000000,0.0551368259,0.0051121335,0.0048262724,0.0000000000,0.0227577575,0.0198388770,0.0451556481,0.0350240134,0.0000001256,0.0000000000,0.0000000000,0.0000000000,-0.0526572987,0.0769753605,-0.0134282876,-0.0516885482,0.0769823268,-0.0083273118
04:45:03:22.346,61,0.1208999753,0.1536788046,0.0000000000,0.0751218796,0.0000000000,0.0000000000,0.0000000000,0.1209021732,0.1520313025,0.1132692024,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1827806085,0.0000000000,0.0000000000,0.3730908930,0.0328323767,0.2059506476,0.0351203121,0.0000000000,0.0005000803,0.0713476241,0.1066153720,0.0000000000,0.0000000000,0.0364814885,0.0431713425,0.1861479729,0.1922379285,0.0000000000,0.0052091577,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4704185724,0.4818376005,0.1156690940,0.1148262024,0.0000000000,0.0000000000,0.0559640639,0.0071910182,0.0067892829,0.0000000000,0.0201960038,0.0188300870,0.0439174473,0.0344000161,0.0000000943,0.0000000000,0.0000000000,0.0000000000,-0.0622654632,0.0776674151,-0.0152800437,-0.0612291507,0.0776742622,-0.0101293828
04:45:03:23.349,61,0.1207182631,0.1527328938,0.0000000000,0.0771457329,0.0000000000,0.0000000000,0.0000000000,0.1207213253,0.1510601789,0.1155122221,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1829610318,0.0000000000,0.0000000000,0.3748824894,0.0330876037,0.2051342428,0.0345620662,0.0000000000,0.0007808763,0.0687031746,0.1047037989,0.0000000000,0.0000000000,0.0369250998,0.0435380116,0.1867174208,0.1930723488,0.0000000000,0.0051735956,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4678752422,0.4795860350,0.1161682904,0.1157204360,0.0000000000,0.0000000000,0.0567706786,0.0091048917,0.0086030979,0.0000000000,0.0187277421,0.0180093590,0.0431420468,0.0339183994,0.0000000315,0.0000000000,0.0000000000,0.0000000000,-0.0635187179,0.0772002190,-0.0154589787,-0.0624486394,0.0772071108,-0.0103340307
04:45:03:24.350,61,0.1203955561,0.1503390223,0.0000000000,0.0768014342,0.0000000000,0.0000000000,0.0000000000,0.1203999072,0.1486841738,0.1150837243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1830713302,0.0000000000,0.0000000000,0.3779846132,0.0335800983,0.2013246119,0.0340059884,0.0000000000,0.0010260995,0.0674961433,0.1037192270,0.0000000000,0.0000000000,0.0374575071,0.0440108888,0.1879716218,0.1955420971,0.0000000000,0.0052080825,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4662677646,0.4781434536,0.1160644218,0.1158613488,0.0000000000,0.0000000000,0.0574758202,0.0116563495,0.0110430419,0.0000000000,0.0162356179,0.0162970368,0.0422882177,0.0333016627,0.0000000140,0.0000000000,0.0000000000,0.0000000000,-0.0633055866,0.0759899765,-0.0152821206,-0.0622521713,0.0759968683,-0.0102398228
04:45:03:25.352,61,0.1201545671,0.1516940594,0.0000000000,0.0769368187,0.0000000000,0.0000000000,0.0000000000,0.1201601550,0.1500310004,0.1152145788,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1827622503,0.0000000000,0.0000000000,0.3794235885,0.0341965444,0.1989040375,0.0335130095,0.0000000000,0.0011472550,0.0673752651,0.1034442112,0.0000000000,0.0000000000,0.0380520597,0.0445338711,0.1886655837,0.1966572851,0.0000000000,0.0052674306,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4647061527,0.4760469496,0.1156955287,0.1156134680,0.0000000000,0.0000000000,0.0578688234,0.0131926704,0.0125315357,0.0000000000,0.0144383898,0.0145700760,0.0414508060,0.0326184370,0.0000000177,0.0000000000,0.0000000000,0.0000000000,-0.0633643270,0.0766747296,-0.0153707210,-0.0623276569,0.0766816214,-0.0102864569
04:45:03:26.353,61,0.1201425716,0.1536567211,0.0000000000,0.0732793063,0.0000000000,0.0000000000,0.0000000000,0.1201483607,0.1520351768,0.1112884656,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1814307868,0.0000000000,0.0000000000,0.3617047071,0.0347169675,0.1981043220,0.0330397896,0.0000000000,0.0009007524,0.0672836825,0.1028102562,0.0000000000,0.0000000000,0.0385772884,0.0449372642,0.1891387850,0.1971153170,0.0000000000,0.0053609023,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4519284666,0.4567588270,0.1154922843,0.1153694466,0.0000000000,0.0000000000,0.0581289493,0.0143040232,0.0136240814,0.0000000000,0.0137022780,0.0138763003,0.0408937149,0.0320954137,0.0000000234,0.0000000000,0.0000000000,0.0000000000,-0.0611675903,0.0776470602,-0.0150744040,-0.0601227358,0.0776538923,-0.0099224625
04:45:03:27.354,61,0.1203973591,0.1534082294,0.0000000000,0.0660001189,0.0000000000,0.0000000000,0.0000000000,0.1204029545,0.1518895626,0.1034773514,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1776560396,0.0000000000,0.0000000000,0.2934845984,0.0348512456,0.2025438696,0.0324355736,0.0000000000,0.0001315584,0.0667055547,0.0929290727,0.0000000000,0.0000000000,0.0389988758,0.0451798290,0.1892215461,0.1961148381,0.0000000000,0.0055007199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4397237003,0.4390822649,0.1156252474,0.1152565703,0.0000000000,0.0000000000,0.0584079064,0.0147975059,0.0141233429,0.0000000000,0.0143475011,0.0148042077,0.0407106206,0.0317777842,0.0000000268,0.0000000000,0.0000000000,0.0000000000,-0.0568395704,0.0774875879,-0.0142554492,-0.0557522997,0.0774944052,-0.0091022234
04:45:03:28.357,61,0.1207959205,0.1545086950,0.0000000000,0.0594381541,0.0000000000,0.0000000000,0.0000000000,0.1208008155,0.1530770957,0.0964326188,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1477927715,0.0000000000,0.0000000000,0.2537345588,0.0349119566,0.2341329902,0.0318315551,0.0000000000,0.0000000000,0.0630744323,0.0830714926,0.0000000000,0.0000000000,0.0393635370,0.0453413762,0.1879595071,0.1860951781,0.0000000000,0.0056108115,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3733212054,0.3731268644,0.1154918745,0.1148601398,0.0000000000,0.0000000000,0.0585125200,0.0147959720,0.0141441934,0.0000000000,0.0178990196,0.0199606251,0.0404429957,0.0314076021,0.0000000244,0.0000000000,0.0000000000,0.0000000000,-0.0529236719,0.0780152082,-0.0135845598,-0.0518078469,0.0780220553,-0.0083878348
04:45:03:29.358,61,0.1209846735,0.1546236426,0.0000000000,0.0636730790,0.0000000000,0.0000000000,0.0000000000,0.1209881008,0.1531322151,0.1009763032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1235669032,0.0000000000,0.0000000000,0.2015895247,0.0346287824,0.2496078312,0.0308842584,0.0000000000,0.0000000000,0.0532912426,0.0674223825,0.0000000000,0.0000000000,0.0395819880,0.0453506634,0.1832491457,0.1766961068,0.0000000000,0.0055998489,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3495403528,0.3486617506,0.1153899953,0.1144358590,0.0000000000,0.0000000000,0.0582088381,0.0145355836,0.0139144184,0.0000000000,0.0197992548,0.0234551225,0.0403711610,0.0311860442,0.0000000184,0.0000000000,0.0000000000,0.0000000000,-0.0554413572,0.0780908167,-0.0140602197,-0.0543504432,0.0780976042,-0.0088652764
04:45:03:30.360,61,0.1209247783,0.1551510394,0.0000000000,0.0672852248,0.0000000000,0.0000000000,0.0000000000,0.1209255382,0.1536054015,0.1049051061,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1063778624,0.0000000000,0.0000000000,0.1761460155,0.0333388560,0.2619557977,0.0301044974,0.0000000000,0.0000000000,0.0450080447,0.0550829098,0.0000000000,0.0000000000,0.0395829193,0.0451255552,0.1611697227,0.1578654945,0.0000000000,0.0054810708,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3116837144,0.3159146607,0.1155443043,0.1142423004,0.0000000000,0.0000000000,0.0581016317,0.0141281988,0.0135409040,0.0000000000,0.0212260000,0.0258418266,0.0403604843,0.0310127884,0.0000000161,0.0000000000,0.0000000000,0.0000000000,-0.0576141104,0.0783729404,-0.0144943055,-0.0565174334,0.0783797428,-0.0092815654
04:45:03:31.361,61,0.1205755770,0.1555638760,0.0000000000,0.0621347427,0.0000000000,0.0000000000,0.0000000000,0.1205724552,0.1540888697,0.0993718877,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0905430689,0.0000000000,0.0000000000,0.1578981578,0.0325354636,0.3169241250,0.0297439210,0.0000000000,0.0000000000,0.0352362134,0.0378278010,0.0000000000,0.0000000000,0.0393351242,0.0446415767,0.1459820867,0.1438304335,0.0000000000,0.0053283102,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2806464434,0.2843709290,0.1156538129,0.1138816476,0.0000000000,0.0000000000,0.0579343140,0.0137016270,0.0131491572,0.0000000000,0.0222898573,0.0271669049,0.0405784361,0.0309004392,0.0000000138,0.0000000000,0.0000000000,0.0000000000,-0.0545430556,0.0785587579,-0.0139422733,-0.0534233861,0.0785655603,-0.0087102847
04:45:03:32.363,61,0.1200571880,0.1551462263,0.0000000000,0.0570109151,0.0000000000,0.0000000000,0.0000000000,0.1200464442,0.1537449062,0.0938842595,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0706935376,0.0000000000,0.0000000000,0.1287661940,0.0320587531,0.3561095297,0.0337727144,0.0000000000,0.0000000000,0.0247528013,0.0202289596,0.0000000000,0.0000000000,0.0383279957,0.0424097106,0.1234839708,0.1224259585,0.0000000000,0.0051026926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2266429067,0.2326024920,0.1156191155,0.1132136583,0.0000000000,0.0000000000,0.0576327592,0.0125546493,0.0121358577,0.0000000000,0.0241303500,0.0281807613,0.0443254411,0.0312622152,0.0000000098,0.0000000000,0.0000000000,0.0000000000,-0.0515051335,0.0783274025,-0.0133527033,-0.0503482670,0.0783342049,-0.0081265084
04:45:03:33.364,61,0.1195599288,0.1550878286,0.0000000000,0.0520388111,0.0000000000,0.0000000000,0.0000000000,0.1195413172,0.1537576169,0.0885006413,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0610684603,0.0000000000,0.0000000000,0.1182395965,0.0339299403,0.4163211882,0.0723886117,0.0000000000,0.0000000000,0.0141058294,0.0091285463,0.0000000000,0.0000000000,0.0359301791,0.0390047953,0.1118184403,0.1121003255,0.0000000000,0.0049130367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2063152790,0.2137035578,0.1141923368,0.1082847789,0.0000000000,0.0000000000,0.0572552793,0.0119973309,0.0116334436,0.0000000000,0.0260393005,0.0289719440,0.0537419133,0.0334278978,0.0000000130,0.0000000000,0.0000000000,0.0000000000,-0.0485214666,0.0782796293,-0.0127925593,-0.0473629311,0.0782864466,-0.0075668432
04:45:03:34.366,61,0.1190247536,0.1546319425,0.0000000000,0.0463180616,0.0000000000,0.0000000000,0.0000000000,0.1189994216,0.1533853114,0.0822861418,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0564071722,0.0000000000,0.0000000000,0.1126322970,0.0557719395,0.4488230646,0.1165951118,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0327452160,0.0351685844,0.1054951996,0.1070720702,0.0000000000,0.0048578829,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1724982411,0.1841270328,0.1041590124,0.0975870267,0.0000000000,0.0000000000,0.0571275018,0.0119957048,0.0116709229,0.0000000000,0.0311715808,0.0302325618,0.0649371371,0.0396120474,0.0000000546,0.0000000000,0.0000000000,0.0000000000,-0.0450806022,0.0780306756,-0.0121283364,-0.0439290702,0.0780374780,-0.0069178035
04:45:03:35.368,61,0.1183416992,0.1551638842,0.0000000000,0.0441804789,0.0000000000,0.0000000000,0.0000000000,0.1183112115,0.1539451033,0.0800070614,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0525519326,0.0000000000,0.0000000000,0.1050440520,0.0738955364,0.4967159629,0.1573582143,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0297742151,0.0318052284,0.0988720953,0.0998409465,0.0000000000,0.0049253632,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1481200159,0.1602811813,0.0908749476,0.0850592479,0.0000000000,0.0000000000,0.0568085089,0.0122728478,0.0119787930,0.0000000000,0.0360932387,0.0311948583,0.0775649846,0.0490661114,0.0000002030,0.0000000000,0.0000000000,0.0000000000,-0.0438127294,0.0782925338,-0.0119170770,-0.0426441506,0.0782993361,-0.0066851228
